,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,cian_id,adress,longitude,latitude
202,6,26,1,46.9,13990000,Невский,проспект Обуховской обороны,195,Пролетарская,297872990,проспект Обуховской обороны 195,30.4587774,59.8693212
203,10,11,1,35.2,10610000,Невский,Октябрьская набережная,86К2,Пролетарская,294777985,Октябрьская набережная 86К2,30.4690683,59.8722408
204,9,25,1,31.4,6780000,Приморский, Верхне-Каменская,7к1,Комендантский проспект,293041151,Верхне-Каменская 7к1,30.21383527508609,60.03694645
205,2,8,1,45.33,20277423,Петроградский,Пионерская ,53,Чкаловская,298529954,Пионерская 53,127.99603210000001,49.614011149999996
206,10,11,1,35.37,10990000,Центральный,Днепропетровская ,7,Лиговский проспект,296992432,Днепропетровская 7,30.363063100187034,59.9191354
207,1,17,1,38.4,7107840,Приморский, Ивинская,9,Комендантский проспект,297361142,Ивинская 9,30.132562320612973,60.03060175
208,6,8,1,40.55,23660000,Петроградский,набережная Реки Карповки,31к1,Петроградская,299637865,набережная Реки Карповки 31к1,30.2893783,59.9689199
209,1,6,1,30.3,8500000,Петроградский, Мира,24,Горьковская,294773629,Мира 24,82.71445240801187,50.0507513
210,2,11,1,55.77,22386078,Красногвардейский, Стахановцев,1,Новочеркасская,299464134,Стахановцев 1,33.5067021,44.5629575
211,11,18,1,33.4,7700000,Московский, Среднерогатская,16к2,Звездная,297458707,Среднерогатская 16к2,30.3416219,59.8228665
212,2,24,1,40.6,6540660,Приморский, Ивинская,19к1,Комендантский проспект,297361030,Ивинская 19к1,30.12787427216709,60.03260765
213,15,15,1,38.6,15940000,Красногвардейский,Магнитогорская ,3к2,Новочеркасская,298731633,Магнитогорская 3к2,30.420108096148898,59.93535765
214,7,25,1,34.56,19688676,Московский,Алтайская ,39,Московская,297316436,Алтайская 39,82.53230854532252,50.012163
215,2,5,1,31.1,5500000,Кировский, Козлова,27К1,Проспект Ветеранов,270168275,Козлова 27К1,54.534309,59.207275
216,6,23,1,66.5,21147000,Выборгский,аллея Академика Лихачева,7,Площадь Мужества,299451096,аллея Академика Лихачева 7,30.346896091843032,60.00261465
217,13,15,1,45.4,7700000,Красносельский,проспект Ветеранов,130,Проспект Ветеранов,297274171,проспект Ветеранов 130,30.1709129,59.8326653
218,11,15,1,34.3,6800000,Кировский, Лени Голикова,2,Проспект Ветеранов,299071751,Лени Голикова 2,33.29163155,58.39380335
219,5,25,1,51.7,9461100,Калининский,Светлановский проспект,121к1,Гражданский проспект,292061878,Светлановский проспект 121к1,30.405512478277306,60.0461047
220,2,4,1,40.9,15000000,Центральный,Малая Садовая ,4,Гостиный двор,296783105,Малая Садовая 4,21.01576385,54.4400965
221,9,11,1,46.37,10766000,Невский,Октябрьская набережная,86К2,Пролетарская,296399787,Октябрьская набережная 86К2,30.4690683,59.8722408
222,9,23,1,40.1,6500000,Невский,проспект Советский,41к1,Рыбацкое,298659871,проспект Советский 41к1,30.5352572,59.8296222
223,10,11,1,28.9,10809500,Невский,Октябрьская набережная,86К2,Пролетарская,294042869,Октябрьская набережная 86К2,30.4690683,59.8722408
224,5,9,1,58.33,41000000,Петроградский,набережная Адмирала Лазарева,22,Чкаловская,299336700,набережная Адмирала Лазарева 22,30.2770569,59.9640376
225,10,11,1,41.0,5800000,Выборгский, Тихоокеанская,5,Проспект Просвещения,298736745,Тихоокеанская 5,135.0497875228166,48.5386517
226,5,10,1,39.5,9500000,Курортный, Гагаринская,77к1,Беговая,294184360,Гагаринская 77к1,29.9674873,60.0778122
227,17,25,1,43.1,24880294,Московский,Алтайская ,39,Московская,287028904,Алтайская 39,82.53230854532252,50.012163
228,14,25,1,33.5,5899000,Невский,проспект Советский,39к1,Рыбацкое,297343485,проспект Советский 39к1,30.5328405,59.8294659
229,7,15,1,39.0,7200000,Выборгский,дорога Михайловская,14к1,Проспект Просвещения,296446881,дорога Михайловская 14к1,30.2588099,60.0705338
230,2,5,1,29.3,5690000,Выборгский, Орбели,31К2,Площадь Мужества,295940595,Орбели 31К2,30.34324377242767,60.00648985
231,1,4,1,34.3,6150247,Пушкинский,шоссе Колпинское,127,Купчино,296659706,шоссе Колпинское 127,30.5465822,59.7491975
232,13,13,1,33.7,15800000,Красногвардейский,Пискаревский проспект,1,Площадь Ленина,293254950,Пискаревский проспект 1,30.428490773189992,59.9892878
233,8,25,1,41.31,11218263,Приморский,Коломяжский проспект,13к2,Пионерская,297024654,Коломяжский проспект 13к2,30.2986208,60.0015533
234,9,10,1,46.7,9600000,Приморский,Мартыновская ,6,Комендантский проспект,296631786,Мартыновская 6,30.25885594727456,60.0211671
235,3,4,1,38.2,7050211,Пушкинский,шоссе Колпинское,127,Купчино,280678056,шоссе Колпинское 127,30.5465822,59.7491975
236,6,9,1,32.5,6300000,Невский,проспект Большевиков,13К3,Улица Дыбенко,292232141,проспект Большевиков 13К3,30.474913748451577,59.9103224
237,15,18,1,36.1,11335405,Адмиралтейский,бульвар Измайловский,11,Московские ворота,298656206,бульвар Измайловский 11,30.3046299,59.8989367
238,19,24,1,33.9,8500000,Красногвардейский,проспект Энергетиков,9К1,Ладожская,299583835,проспект Энергетиков 9К1,30.4360992,59.9377603
239,2,21,1,32.0,9300000,Фрунзенский, Турку,11к2,Международная,299055356,Турку 11к2,30.3801026,59.8658209
240,2,12,1,35.1,6750000,Выборгский,Манчестерская ,16,Удельная,297430999,Манчестерская 16,30.337208968367985,60.013020600000004
241,12,25,1,42.59,11086743,Приморский,Коломяжский проспект,13к2,Пионерская,297024575,Коломяжский проспект 13к2,30.2986208,60.0015533
242,2,12,1,36.73,10500000,Приморский,Белоостровская ,12,Лесная,298879842,Белоостровская 12,30.3204732,59.9860859
243,7,18,1,36.8,12016058,Адмиралтейский,бульвар Измайловский,9,Фрунзенская,298655591,бульвар Измайловский 9,37.7867031,55.7977305
244,4,4,1,31.1,12927000,Центральный,Фурштатская ,23,Чернышевская,296477514,Фурштатская 23,30.3570834,59.9450376
245,2,10,1,41.1,17482036,Приморский,Белоостровская ,28,Черная речка,298657299,Белоостровская 28,30.310033001602342,59.9872559
