author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/297753632/;Санкт-Петербург;sale;flat;3;5;4;60.3;9450000;Фрунзенский;проспект Славы;30К4;Проспект Славы;
ПетербургЪ Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/296635295/;Санкт-Петербург;sale;flat;1;12;4;84.0;9499999;Красносельский; Пионерстроя;15К3;Ленинский проспект;
ID 93675541;homeowner;https://spb.cian.ru/sale/flat/296875717/;Санкт-Петербург;sale;flat;7;9;4;97.4;9500000;Красносельский;Красногородская ;19к1;Проспект Ветеранов;
ID 15193206;homeowner;https://spb.cian.ru/sale/flat/299415034/;Санкт-Петербург;sale;flat;4;5;4;59.3;9500000;Кировский; Лени Голикова;38;Проспект Ветеранов;
ID 24114772;realtor;https://spb.cian.ru/sale/flat/296413092/;Санкт-Петербург;sale;flat;2;9;4;73.3;9500000;Калининский;Тихорецкий проспект;35;Политехническая;
ID 70160099;homeowner;https://spb.cian.ru/sale/flat/296067627/;Санкт-Петербург;sale;flat;4;14;4;78.0;9500000;Красногвардейский; Передовиков;29К1;;
Никита Лабецкий;realtor;https://spb.cian.ru/sale/flat/298902647/;Санкт-Петербург;sale;flat;5;8;-1;107.0;9600000;Петроградский;Каменноостровский проспект;65;Петроградская;
NEWдвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/291596837/;Санкт-Петербург;sale;flat;6;9;4;74.5;9700000;Невский;проспект Солидарности;9К2;Проспект Большевиков;
Юла;real_estate_agent;https://spb.cian.ru/sale/flat/296781861/;Санкт-Петербург;sale;flat;1;4;4;91.3;9700000;Колпинский;Пролетарская ;103;Рыбацкое;
ЭксперТ;real_estate_agent;https://spb.cian.ru/sale/flat/298137930/;Санкт-Петербург;sale;flat;8;10;4;87.5;9800000;Красногвардейский;Рябовское шоссе;121К2;Проспект Большевиков;
АЛЬЯНС ПЛЮС;real_estate_agent;https://spb.cian.ru/sale/flat/288769847/;Санкт-Петербург;sale;flat;9;9;4;64.4;9800000;Фрунзенский;Софийская ;55;Международная;
АЛЬЯНС ПЛЮС;real_estate_agent;https://spb.cian.ru/sale/flat/282490691/;Санкт-Петербург;sale;flat;1;10;4;80.8;9800000;Кировский; Козлова;15К2;Ленинский проспект;
ID 71600747;homeowner;https://spb.cian.ru/sale/flat/298482902/;Санкт-Петербург;sale;flat;3;5;4;59.5;9800000;Фрунзенский;проспект Славы;39;Проспект Славы;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/292909091/;Санкт-Петербург;sale;flat;4;5;4;85.6;9990000;Невский;2-й Рабфаковский переулок;1К1;Пролетарская;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/298008542/;Санкт-Петербург;sale;flat;1;9;4;73.6;9990000;Красногвардейский; Коммуны;44к2;Ладожская;
ID 13324858;realtor;https://spb.cian.ru/sale/flat/291837339/;Санкт-Петербург;sale;flat;4;9;4;73.0;10000000;Приморский; Маршала Новикова;5;Комендантский проспект;
Яна Юнусова;realtor;https://spb.cian.ru/sale/flat/297219099/;Санкт-Петербург;sale;flat;1;14;4;75.0;10000000;Красногвардейский; Коммуны;40;Новочеркасская;
Итака;real_estate_agent;https://spb.cian.ru/sale/flat/299081559/;Санкт-Петербург;sale;flat;1;5;4;90.0;10200000;Московский;Витебский проспект;23К4;Парк Победы;
Огни Города;real_estate_agent;https://spb.cian.ru/sale/flat/284066987/;Санкт-Петербург;sale;flat;7;9;4;72.0;10200000;Выборгский;Суздальский проспект;5К1;Озерки;
ID 112589076;homeowner;https://spb.cian.ru/sale/flat/297735340/;Санкт-Петербург;sale;flat;1;9;4;75.7;10165000;Выборгский;проспект Художников;43/14;Проспект Просвещения;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/298978975/;Санкт-Петербург;sale;flat;1;9;4;75.7;10250000;Выборгский;проспект Художников;43/14;Проспект Просвещения;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/298220272/;Санкт-Петербург;sale;flat;5;9;4;73.3;10250000;Выборгский;Суздальский проспект;9;Парнас;
Фаст Хоум;real_estate_agent;https://spb.cian.ru/sale/flat/296684596/;Санкт-Петербург;sale;flat;7;9;4;73.2;10300000;Красногвардейский;проспект Косыгина;31к3Б;Улица Дыбенко;
ID 47775951;realtor;https://spb.cian.ru/sale/flat/298753013/;Санкт-Петербург;sale;flat;12;14;4;74.6;10299999;Выборгский; Композиторов;19;Проспект Просвещения;
ID 2589586;realtor;https://spb.cian.ru/sale/flat/299037894/;Санкт-Петербург;sale;flat;2;9;4;73.6;10250000;Калининский;Светлановский проспект;79;Политехническая;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/296204857/;Санкт-Петербург;sale;flat;1;10;4;86.8;10400000;Красносельский; Коммунаров;124;Проспект Ветеранов;
Никита Лабецкий;realtor;https://spb.cian.ru/sale/flat/298936830/;Санкт-Петербург;sale;flat;8;10;4;86.4;10399999;Красносельский;Кингисеппское шоссе;12к1;Проспект Ветеранов;
АДРЕС ПЛЮС;real_estate_agent;https://spb.cian.ru/sale/flat/297008748/;Санкт-Петербург;sale;flat;7;9;4;74.1;10480000;Выборгский;Северный проспект;16К1;Озерки;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/274930725/;Санкт-Петербург;sale;flat;7;9;4;75.0;10500000;Выборгский;проспект Энгельса;127;Проспект Просвещения;
ID 100378170;homeowner;https://spb.cian.ru/sale/flat/284437836/;Санкт-Петербург;sale;flat;9;9;4;74.2;10450000;Выборгский;проспект Просвещения;46К2;Проспект Просвещения;
ID 95977654;homeowner;https://spb.cian.ru/sale/flat/299528934/;Санкт-Петербург;sale;flat;5;5;4;48.6;10500000;Кировский;бульвар Новаторов;20;Ленинский проспект;
ID 83780147;unknown;https://spb.cian.ru/sale/flat/298020726/;Санкт-Петербург;sale;flat;6;10;4;73.4;10500000;Фрунзенский; Турку;22К1;Международная;
ID 111617833;homeowner;https://spb.cian.ru/sale/flat/296710067/;Санкт-Петербург;sale;flat;3;6;-1;96.0;10500000;Невский; Бабушкина;73;Ломоносовская;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/296506914/;Санкт-Петербург;sale;flat;3;9;4;64.0;10590000;Фрунзенский; Белы Куна;2К1;Международная;
Сити-Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/287480576/;Санкт-Петербург;sale;flat;1;9;4;78.51;10600000;Фрунзенский;Софийская ;29К1;Международная;
Домината;real_estate_agent;https://spb.cian.ru/sale/flat/271567769/;Санкт-Петербург;sale;flat;3;9;4;74.0;10700000;Выборгский;Учебный переулок;12К2;Озерки;
ID 16692724;unknown;https://spb.cian.ru/sale/flat/295338510/;Санкт-Петербург;sale;flat;1;9;4;88.6;10700000;Колпинский;Раумская ;15;Шушары;
ID 70481551;unknown;https://spb.cian.ru/sale/flat/291384037/;Санкт-Петербург;sale;flat;9;14;4;75.0;10700000;Красносельский;проспект Ветеранов;142;Ленинский проспект;
ID 49921211;homeowner;https://spb.cian.ru/sale/flat/297792180/;Санкт-Петербург;sale;flat;6;14;4;74.0;10800000;Выборгский; Композиторов;15;Проспект Просвещения;
Никита Лабецкий;realtor;https://spb.cian.ru/sale/flat/299651385/;Санкт-Петербург;sale;flat;1;9;4;78.1;10999999;Выборгский;проспект Художников;27К1;Проспект Просвещения;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/294792727/;Санкт-Петербург;sale;flat;3;6;4;75.5;10980000;Адмиралтейский;Старо-Петергофский проспект;37;Нарвская;
ID 11369698;homeowner;https://spb.cian.ru/sale/flat/299658655/;Санкт-Петербург;sale;flat;10;14;4;74.8;10999000;Невский;Шлиссельбургский проспект;45;Рыбацкое;
ID 57138585;homeowner;https://spb.cian.ru/sale/flat/299253437/;Санкт-Петербург;sale;flat;5;9;4;73.3;10990000;Красногвардейский; Коммуны;28к2;Улица Дыбенко;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/298165378/;Санкт-Петербург;sale;flat;6;9;4;75.1;11000000;Невский; Коллонтай;21К2;Проспект Большевиков;
ID 2978956;realtor;https://spb.cian.ru/sale/flat/298481837/;Санкт-Петербург;sale;flat;5;11;4;73.1;11000000;Московский;Дунайский проспект;26/77;Звездная;
Торговый Дом Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/292847240/;Санкт-Петербург;sale;flat;6;9;4;76.7;11000000;Выборгский;проспект Художников;31К1;Проспект Просвещения;
ID 82266793;unknown;https://spb.cian.ru/sale/flat/284763025/;Санкт-Петербург;sale;flat;4;10;4;72.2;11000000;Московский;Дунайский проспект;5;Звездная;
ID 16446105;unknown;https://spb.cian.ru/sale/flat/298035698/;Санкт-Петербург;sale;flat;5;9;4;77.2;11090000;Невский; Дыбенко;11К1;Улица Дыбенко;
Сергей Безымянный;realtor;https://spb.cian.ru/sale/flat/299397242/;Санкт-Петербург;sale;flat;8;9;4;76.4;11100000;Фрунзенский; Белы Куна;7К1;Международная;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/298840190/;Санкт-Петербург;sale;flat;8;9;4;77.5;11200000;Невский; Дыбенко;36К1;Улица Дыбенко;
ID 104730165;homeowner;https://spb.cian.ru/sale/flat/289318628/;Санкт-Петербург;sale;flat;3;9;4;72.9;11300000;Невский; Подвойского;42;Улица Дыбенко;
ID 103256181;homeowner;https://spb.cian.ru/sale/flat/287617975/;Санкт-Петербург;sale;flat;7;7;4;74.0;11300000;Адмиралтейский;Бронницкая ;37;Фрунзенская;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/297812159/;Санкт-Петербург;sale;flat;1;10;4;89.2;11500000;Красносельский; Маршала Казакова;38К1;Автово;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/297583927/;Санкт-Петербург;sale;flat;8;10;4;73.4;11500000;Приморский;Планерная ;23К2;Комендантский проспект;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/294995837/;Санкт-Петербург;sale;flat;6;25;4;108.0;11500000;Пушкинский;проспект Новгородский;4;Купчино;Шушары
Эрмитаж Галерея Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/297813093/;Санкт-Петербург;sale;flat;8;9;4;74.0;11500000;Выборгский;Учебный переулок;12К2;Озерки;
ID 110978186;homeowner;https://spb.cian.ru/sale/flat/295902355/;Санкт-Петербург;sale;flat;9;9;4;73.0;11500000;Выборгский;Поэтический бульвар;5;Проспект Просвещения;
ID 13309191;homeowner;https://spb.cian.ru/sale/flat/279396389/;Санкт-Петербург;sale;flat;5;9;4;79.7;11500000;Невский;проспект Солидарности;9К1;Проспект Большевиков;
ID 19419145;realtor;https://spb.cian.ru/sale/flat/296476976/;Санкт-Петербург;sale;flat;5;7;4;73.0;11500000;Кронштадтский;Посадская ;1/82;;
ЭЛИТцентр;real_estate_agent;https://spb.cian.ru/sale/flat/272854337/;Санкт-Петербург;sale;flat;24;27;4;90.7;11650000;Выборгский; Архитектора Белова;6к3;Парнас;Парнас
VSN (Весь Спектр Недвижимости);real_estate_agent;https://spb.cian.ru/sale/flat/298428387/;Санкт-Петербург;sale;flat;9;9;4;73.4;11750000;Фрунзенский;Купчинская ;20К4;Дунайская;
ID 68012747;realtor;https://spb.cian.ru/sale/flat/299615243/;Санкт-Петербург;sale;flat;3;14;4;82.7;11890000;Петродворцовый;Ботаническая ;18к4;;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/297724090/;Санкт-Петербург;sale;flat;2;11;4;93.9;11990000;Пушкинский;Московское шоссе;262к3;Купчино;Полет
Северный модерн;real_estate_agent;https://spb.cian.ru/sale/flat/291459291/;Санкт-Петербург;sale;flat;12;14;4;74.1;11999998;Невский;Шлиссельбургский проспект;41;Рыбацкое;
ID 90801966;homeowner;https://spb.cian.ru/sale/flat/273336479/;Санкт-Петербург;sale;flat;9;10;4;88.0;11900000;Колпинский;Тверская ;33;Шушары;
ID 61633420;realtor;https://spb.cian.ru/sale/flat/280011824/;Санкт-Петербург;sale;flat;2;9;4;73.4;11900000;Выборгский; Сантьяго-де-Куба;8К1;Озерки;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/298754322/;Санкт-Петербург;sale;flat;7;18;4;92.9;12000000;Красногвардейский;проспект Маршака;4;Девяткино;Новая Охта
Торговый Дом Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/290704157/;Санкт-Петербург;sale;flat;6;6;4;59.7;12000000;Петроградский;Большая Монетная ;7;Горьковская;
ID 54195102;homeowner;https://spb.cian.ru/sale/flat/295908567/;Санкт-Петербург;sale;flat;4;7;4;98.4;12000000;Василеостровский;10-я Васильевского острова линия;15Б;Василеостровская;
ID 48617294;homeowner;https://spb.cian.ru/sale/flat/297737043/;Санкт-Петербург;sale;flat;1;10;4;90.0;12000000;Приморский;Долгоозерная ;7;Комендантский проспект;
ID 35829691;homeowner;https://spb.cian.ru/sale/flat/290717286/;Санкт-Петербург;sale;flat;2;14;4;74.2;12000000;Красносельский;Ленинский проспект;96К3;Автово;
ID 111809340;homeowner;https://spb.cian.ru/sale/flat/296908142/;Санкт-Петербург;sale;flat;6;14;4;74.6;12000000;Красногвардейский; Передовиков;37;Новочеркасская;
Никита Лабецкий;realtor;https://spb.cian.ru/sale/flat/298379593/;Санкт-Петербург;sale;flat;6;7;4;90.2;12299999;Василеостровский;18-я Васильевского острова линия;23;Василеостровская;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/293912994/;Санкт-Петербург;sale;flat;5;5;4;69.2;12300000;Центральный;8-я Советская ;34;Площадь Восстания;
ID 12727728;unknown;https://spb.cian.ru/sale/flat/294602178/;Санкт-Петербург;sale;flat;9;10;4;87.7;12250000;Приморский;Планерная ;77;Комендантский проспект;
ID 50420973;real_estate_agent;https://spb.cian.ru/sale/flat/296934817/;Санкт-Петербург;sale;flat;2;5;4;108.8;12498000;Невский; Седова;19;Елизаровская;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/298978939/;Санкт-Петербург;sale;flat;12;14;4;75.0;12500000;Невский;Шлиссельбургский проспект;45;Рыбацкое;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/297841334/;Санкт-Петербург;sale;flat;6;7;4;92.0;12500000;Василеостровский;18-я Васильевского острова линия;23;Василеостровская;
ID 21427463;realtor;https://spb.cian.ru/sale/flat/288004038/;Санкт-Петербург;sale;flat;14;14;4;71.3;12500000;Красносельский;2-я Комсомольская ;42;Проспект Ветеранов;Сандэй
АЛЬЯНС ПЛЮС;real_estate_agent;https://spb.cian.ru/sale/flat/286120274/;Санкт-Петербург;sale;flat;3;4;4;97.8;12500000;Колпинский;проспект Ленина;17/10;Шушары;
ID 110148066;homeowner;https://spb.cian.ru/sale/flat/295261064/;Санкт-Петербург;sale;flat;9;18;4;69.9;12500000;Красносельский;2-я Комсомольская ;40к3;Проспект Ветеранов;Сандэй
ID 85599184;homeowner;https://spb.cian.ru/sale/flat/268660441/;Санкт-Петербург;sale;flat;1;9;4;80.7;12500000;Фрунзенский;Загребский бульвар;31/5;Дунайская;
Гарантия;real_estate_agent;https://spb.cian.ru/sale/flat/285032535/;Санкт-Петербург;sale;flat;6;10;4;100.9;12699000;Выборгский;Приозерское шоссе;16к4;Проспект Просвещения;
ID 78177736;unknown;https://spb.cian.ru/sale/flat/296215933/;Санкт-Петербург;sale;flat;3;14;4;75.0;12690000;Невский; Латышских Стрелков;5К2;Проспект Большевиков;
ID 71242930;realtor;https://spb.cian.ru/sale/flat/272505309/;Санкт-Петербург;sale;flat;5;5;4;83.0;12800000;Центральный;Гончарная ;11а;Площадь Восстания;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/296636529/;Санкт-Петербург;sale;flat;2;9;4;74.1;12900000;Выборгский;Придорожная аллея;3К1;Проспект Просвещения;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/298927596/;Санкт-Петербург;sale;flat;4;4;4;81.5;12900000;Пушкинский; Красной Звезды;24;;
Невский Альянс;real_estate_agent;https://spb.cian.ru/sale/flat/298883102/;Санкт-Петербург;sale;flat;7;18;4;93.3;12990000;Красногвардейский;проспект Маршака;4;Девяткино;Новая Охта
ID 84180724;unknown;https://spb.cian.ru/sale/flat/296134088/;Санкт-Петербург;sale;flat;3;4;4;80.0;12950000;Центральный;набережная Обводного Канала;57;Обводный канал;
ID 10373183;unknown;https://spb.cian.ru/sale/flat/290521422/;Санкт-Петербург;sale;flat;10;18;4;95.5;12900000;Красногвардейский; Даниила Хармса;6;Гражданский проспект;Новая Охта
ID 6644146;realtor;https://spb.cian.ru/sale/flat/289696749/;Санкт-Петербург;sale;flat;9;9;4;82.1;12990000;Красносельский; Партизана Германа;12;Ленинский проспект;
ID 108481296;homeowner;https://spb.cian.ru/sale/flat/293510459/;Санкт-Петербург;sale;flat;6;9;4;89.3;12900000;Красносельский;Петергофское шоссе;84к15;;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/294467371/;Санкт-Петербург;sale;flat;7;9;4;77.7;13000000;Калининский; Софьи Ковалевской;18;Академическая;
ID 75550801;unknown;https://spb.cian.ru/sale/flat/298411709/;Санкт-Петербург;sale;flat;1;10;4;73.3;13000000;Калининский; Академика Байкова;9;Политехническая;
ID 64766979;homeowner;https://spb.cian.ru/sale/flat/294476079/;Санкт-Петербург;sale;flat;2;3;4;110.0;13000000;Красносельский;Стрельнинское шоссе;37;Ленинский проспект;
ID 111269304;homeowner;https://spb.cian.ru/sale/flat/296309998/;Санкт-Петербург;sale;flat;5;5;-1;100.0;13000000;Василеостровский;16-я Васильевского острова линия;25Б;Василеостровская;
Никита Лабецкий;realtor;https://spb.cian.ru/sale/flat/296750717/;Санкт-Петербург;sale;flat;9;10;4;78.2;13200000;Выборгский;проспект Просвещения;41;Проспект Просвещения;
ID 86184200;homeowner;https://spb.cian.ru/sale/flat/299151980/;Санкт-Петербург;sale;flat;4;9;4;82.6;13300000;Красносельский; Партизана Германа;12;Проспект Ветеранов;
Итака;real_estate_agent;https://spb.cian.ru/sale/flat/298760830/;Санкт-Петербург;sale;flat;5;7;4;76.8;13500000;Адмиралтейский;Большой Казачий переулок;9;Сенная площадь;
Екатерина Резепкина;realtor;https://spb.cian.ru/sale/flat/294850376/;Санкт-Петербург;sale;flat;1;9;4;77.7;13500000;Невский; Антонова-Овсеенко;25К1;Улица Дыбенко;
Лидер недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/296396297/;Санкт-Петербург;sale;flat;1;10;4;88.0;13500000;Приморский;Планерная ;67К1;Комендантский проспект;
Статус - Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/286418259/;Санкт-Петербург;sale;flat;6;6;4;89.0;13500000;Адмиралтейский;Угловой переулок;7;Фрунзенская;
Невский Альянс;real_estate_agent;https://spb.cian.ru/sale/flat/292044105/;Санкт-Петербург;sale;flat;6;6;4;86.2;13500000;Петроградский;Чкаловский проспект;60;Петроградская;
Аватерра;real_estate_agent;https://spb.cian.ru/sale/flat/295693901/;Санкт-Петербург;sale;flat;6;9;4;94.0;13500000;Выборгский;проспект Энгельса;135;Проспект Просвещения;
ID 84847897;unknown;https://spb.cian.ru/sale/flat/295403571/;Санкт-Петербург;sale;flat;2;7;4;86.0;13500000;Петроградский; Всеволода Вишневского;14;Петроградская;
ПетербургНедвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/297272136/;Санкт-Петербург;sale;flat;4;6;4;81.4;13600000;Адмиралтейский;Курляндская ;8;Балтийская;
Сергей Безымянный;realtor;https://spb.cian.ru/sale/flat/299414215/;Санкт-Петербург;sale;flat;4;7;4;104.3;13600000;Кировский;Кронштадтская ;20;Автово;
ID 112667016;homeowner;https://spb.cian.ru/sale/flat/297810890/;Санкт-Петербург;sale;flat;8;9;4;73.0;13650000;Приморский; Маршала Новикова;5;Комендантский проспект;
СОФИЯ;real_estate_agent;https://spb.cian.ru/sale/flat/293804428/;Санкт-Петербург;sale;flat;2;9;4;81.1;13760000;Василеостровский;Наличная ;36К5;Приморская;
ID 86194875;realtor;https://spb.cian.ru/sale/flat/296507530/;Санкт-Петербург;sale;flat;3;6;4;65.1;13700000;Петроградский;Лахтинская ;9;Чкаловская;
ID 7204276;unknown;https://spb.cian.ru/sale/flat/298974003/;Санкт-Петербург;sale;flat;1;8;4;83.4;13700000;Московский;проспект Юрия Гагарина;27;Московская;
ID 78088045;unknown;https://spb.cian.ru/sale/flat/280312705/;Санкт-Петербург;sale;flat;7;8;4;79.8;13700000;Центральный; Марата;36-38;Владимирская;
ID 6999106;realtor;https://spb.cian.ru/sale/flat/287648077/;Санкт-Петербург;sale;flat;4;5;4;75.6;13700000;Московский;Московский проспект;127;Московские ворота;
Русский Фонд Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/293402580/;Санкт-Петербург;sale;flat;5;6;4;73.4;13800000;Центральный;Социалистическая ;3;Звенигородская;
Панорама;real_estate_agent;https://spb.cian.ru/sale/flat/270414233/;Санкт-Петербург;sale;flat;2;10;4;81.0;13900000;Василеостровский;Наличная ;36К5;Приморская;
ID 24366601;realtor;https://spb.cian.ru/sale/flat/280400916/;Санкт-Петербург;sale;flat;13;16;4;93.3;13800000;Красногвардейский;Полюстрово;68к2;Девяткино;Новая Охта
ID 99331584;homeowner;https://spb.cian.ru/sale/flat/294457786/;Санкт-Петербург;sale;flat;3;3;4;116.8;13899999;Колпинский;Центральная ;;Рыбацкое;
Гарант-Сервис;real_estate_agent;https://spb.cian.ru/sale/flat/293909511/;Санкт-Петербург;sale;flat;4;12;4;95.3;14000000;Невский;Рыбацкий проспект;49К2;Рыбацкое;
Эстейт СПб;real_estate_agent;https://spb.cian.ru/sale/flat/296401032/;Санкт-Петербург;sale;flat;2;4;4;77.3;14000000;Курортный; Первого Мая;2;;
Итака;real_estate_agent;https://spb.cian.ru/sale/flat/293820522/;Санкт-Петербург;sale;flat;4;5;4;98.0;13950000;Василеостровский;10-я Васильевского острова линия;15;Василеостровская;
Сити-Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/298474321/;Санкт-Петербург;sale;flat;2;3;4;85.3;14000000;Кировский;Дачный проспект;23К4;Проспект Ветеранов;
АЛЕКСАНДР-НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/296012240/;Санкт-Петербург;sale;flat;2;4;4;77.2;14000000;Центральный;Лиговский проспект;48В;Лиговский проспект;
Адвекс;real_estate_agent;https://spb.cian.ru/sale/flat/295379200/;Санкт-Петербург;sale;flat;8;9;4;74.8;14000000;Фрунзенский; Турку;22К1;Международная;
ID 40220280;realtor;https://spb.cian.ru/sale/flat/298841650/;Санкт-Петербург;sale;flat;1;10;4;75.9;13995000;Калининский;Тимуровская ;30К1;Гражданский проспект;
ID 24528177;unknown;https://spb.cian.ru/sale/flat/299226175/;Санкт-Петербург;sale;flat;3;10;4;86.1;14000000;Приморский; Шаврова;5к2В;Комендантский проспект;
ID 88627414;homeowner;https://spb.cian.ru/sale/flat/284696221/;Санкт-Петербург;sale;flat;3;6;4;112.0;14000000;Пушкинский; Галицкая;6к5;Шушары;
Агентство Котлин;real_estate_agent;https://spb.cian.ru/sale/flat/295749351/;Санкт-Петербург;sale;flat;3;4;4;85.0;14200000;Кронштадтский; Карла Маркса;21;;
ID 84180724;unknown;https://spb.cian.ru/sale/flat/298763371/;Санкт-Петербург;sale;flat;5;7;4;89.4;14100000;Адмиралтейский;Старо-Петергофский проспект;37;Нарвская;
Адмирал;real_estate_agent;https://spb.cian.ru/sale/flat/295413930/;Санкт-Петербург;sale;flat;5;5;4;93.1;14350000;Петроградский;Большая Пушкарская ;29;Петроградская;
ID 49579671;homeowner;https://spb.cian.ru/sale/flat/297842223/;Санкт-Петербург;sale;flat;8;18;4;93.7;14290000;Красногвардейский; Даниила Хармса;4;;Новая Охта
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/298891112/;Санкт-Петербург;sale;flat;3;5;4;99.8;14499000;Фрунзенский;Лиговский проспект;237;Обводный канал;
Этажи Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/297085431/;Санкт-Петербург;sale;flat;2;5;4;75.2;14400000;Центральный; Марата;70а-70б;Звенигородская;
Ината;real_estate_agent;https://spb.cian.ru/sale/flat/295048648/;Санкт-Петербург;sale;flat;1;3;4;84.5;14400000;Василеостровский;1-я Васильевского острова линия;32;Спортивная;
Огни Города;real_estate_agent;https://spb.cian.ru/sale/flat/288049823/;Санкт-Петербург;sale;flat;1;17;4;85.3;14500000;Приморский; Савушкина;130К2;Беговая;
Квартиры СПБ;real_estate_agent;https://spb.cian.ru/sale/flat/299239207/;Санкт-Петербург;sale;flat;2;12;4;95.6;14500000;Невский;Шлиссельбургский проспект;14К1;Рыбацкое;
Студия 78;real_estate_agent;https://spb.cian.ru/sale/flat/289697027/;Санкт-Петербург;sale;flat;5;5;4;119.0;14500000;Центральный; Марата;77;Звенигородская;
Личный Риэлтор Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/299281649/;Санкт-Петербург;sale;flat;1;9;4;78.9;14499000;Выборгский; Кустодиева;20К1;Проспект Просвещения;
Личный Риэлтор Санкт-Петербург;real_estate_agent;https://spb.cian.ru/sale/flat/296558493/;Санкт-Петербург;sale;flat;1;10;4;78.9;14499000;Выборгский; Кустодиева;20К1;Проспект Просвещения;
Интерсервис;real_estate_agent;https://spb.cian.ru/sale/flat/294846761/;Санкт-Петербург;sale;flat;4;7;4;88.0;14799000;Московский;Смоленская ;1Д;Фрунзенская;
СМИРНОВ и К;real_estate_agent;https://spb.cian.ru/sale/flat/293983197/;Санкт-Петербург;sale;flat;9;10;4;87.4;14700000;Невский;Искровский проспект;2;Проспект Большевиков;
ID 91151332;realtor;https://spb.cian.ru/sale/flat/289424733/;Санкт-Петербург;sale;flat;5;12;4;94.0;14700000;Приморский;Приморский проспект;141К2;Беговая;
Интерсервис;real_estate_agent;https://spb.cian.ru/sale/flat/278633025/;Санкт-Петербург;sale;flat;5;6;4;111.0;14900000;Кировский; Трефолева;3;Нарвская;
Городское агентство недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/278019630/;Санкт-Петербург;sale;flat;2;7;4;94.4;14850000;Адмиралтейский;Курляндская ;6-8;Балтийская;
Татьяна Рябинова;realtor;https://spb.cian.ru/sale/flat/285533494/;Санкт-Петербург;sale;flat;7;18;4;107.2;14900000;Московский;5-й Предпортовый проезд;12к1;;
Апартаменты Петербурга;real_estate_agent;https://spb.cian.ru/sale/flat/257586529/;Санкт-Петербург;sale;flat;2;5;4;80.0;15000000;Центральный;Волоколамский переулок;3;Площадь Восстания;
Юла;real_estate_agent;https://spb.cian.ru/sale/flat/296781828/;Санкт-Петербург;sale;flat;1;5;4;90.5;15000000;Московский;проспект Космонавтов;20К2;Московская;
Центр жилья и Права;real_estate_agent;https://spb.cian.ru/sale/flat/299028250/;Санкт-Петербург;sale;flat;5;5;4;116.0;15000000;Центральный;Суворовский проспект;47;Площадь Восстания;
Горжилобмен;real_estate_agent;https://spb.cian.ru/sale/flat/295712516/;Санкт-Петербург;sale;flat;3;5;4;99.8;15000000;Фрунзенский;Лиговский проспект;237;Обводный канал;
