,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,cian_id,adress,longitude,latitude
4754,1,5,1,14.0,2660000,Красносельский,Авангардная ,23,Проспект Ветеранов,288362894,Авангардная 23,30.180609,59.835247
4755,4,4,-1,15.3,2677500,Кировский,Морские ворота,17,Балтийская,294452552,Морские ворота 17,30.227267,59.900462
4756,1,3,-1,10.35,2990000,Центральный, Черняховского,32,Лиговский проспект,298226514,Черняховского 32,30.35808,59.919748
4757,1,3,-1,13.2,2990000,Кировский,проспект Стачек,38,Кировский завод,284009922,проспект Стачек 38,30.270261,59.887747
4758,9,9,1,15.0,3100000,Калининский, Руставели,37,Академическая,297048095,Руставели 37,30.435039,60.013011
4759,1,4,1,16.5,3200000,Невский, Ткачей,54,Елизаровская,296154760,Ткачей 54,30.42381,59.891503
4760,1,10,1,11.3,3200000,Приморский,проспект Авиаконструкторов,3К1,Комендантский проспект,299136434,проспект Авиаконструкторов 3К1,30.247381,60.010124
4761,1,5,-1,24.5,3280550,Красногвардейский,Челябинская ,37,Гражданский проспект,299104924,Челябинская 37,30.505053,59.983414
4762,1,5,-1,24.3,3253770,Красногвардейский,Челябинская ,37,Гражданский проспект,299234396,Челябинская 37,30.505053,59.983414
4763,2,4,-1,12.0,3260000,Центральный,переулок Апраксин,10,Сенная площадь,296708598,переулок Апраксин 10,30.326657,59.928361
4764,1,9,1,11.1,3300000,Выборгский,Поэтический бульвар,11К1,Проспект Просвещения,297461156,Поэтический бульвар 11К1,30.352744,60.042465
4765,1,5,-1,24.8,3320720,Красногвардейский,Челябинская ,37,Гражданский проспект,298784529,Челябинская 37,30.505053,59.983414
4766,4,4,1,18.74,3350000,Василеостровский,4-я Васильевского острова линия,5,Василеостровская,297590968,4-я Васильевского острова линия 5,30.285307,59.940632
4767,1,3,-1,16.0,3350000,Невский,проспект Обуховской обороны,123А,Елизаровская,296914920,проспект Обуховской обороны 123А,30.43997,59.890338
4768,15,23,-1,28.5,3400000,Невский,проспект Большевиков,54к2,Ломоносовская,295277584,проспект Большевиков 54к2,30.490051,59.881792
4769,4,4,1,21.54,3400000,Василеостровский,4-я Васильевского острова линия,5,Василеостровская,297590975,4-я Васильевского острова линия 5,30.285307,59.940632
4770,9,9,1,25.19,3430000,Петродворцовый,Михайловская ,51,,298883384,Михайловская 51,29.765982,59.897614
4771,19,24,1,20.8,3490000,Красногвардейский,Полюстрово,25к3,Гражданский проспект,285510881,Полюстрово 25к3,30.40234,59.973131
4772,2,4,1,12.6,3498000,Адмиралтейский,Верейская ,42/8,Пушкинская,299009967,Верейская 42/8,30.328678,59.913726
4773,7,26,-1,15.85,3499000,Московский, Орджоникидзе,44,Звездная,297902679,Орджоникидзе 44,30.344731,59.845808
4774,2,4,1,16.0,3490000,Центральный,Шпалерная ,13,Площадь Ленина,296781160,Шпалерная 13,30.345737,59.948528
4775,1,3,1,18.7,3500000,Кировский,переулок Майков,4а,,292846465,переулок Майков 4а,30.285451,59.898449
4776,3,5,1,18.0,3500000,Невский,бульвар Красных Зорь,10,Ломоносовская,296924716,бульвар Красных Зорь 10,30.443402,59.870578
4777,4,7,1,17.2,3500000,Московский,Московский проспект,186,Парк Победы,296647096,Московский проспект 186,30.320962,59.872331
4778,17,22,1,20.7,3550000,Красногвардейский, Пейзажная,26,Гражданский проспект,295691390,Пейзажная 26,30.476568,60.018871
4779,4,4,1,19.94,3570000,Василеостровский,4-я Васильевского острова линия,5,Василеостровская,297590970,4-я Васильевского острова линия 5,30.285307,59.940632
4780,19,25,1,22.56,3600000,Невский, Русановская,24,Ломоносовская,294769913,Русановская 24,30.516498,59.864814
4781,13,19,1,20.4,3600000,Красногвардейский,Полюстрово,25к2,Гражданский проспект,294089684,Полюстрово 25к2,30.40234,59.973131
4782,1,9,-1,19.6,3600000,Красногвардейский,Хасанская ,26К1,Проспект Большевиков,286331204,Хасанская 26К1,30.497687,59.935768
4783,19,24,1,19.0,3600000,Красногвардейский, Пахомовская,26,Девяткино,298406704,Пахомовская 26,30.482559,59.999944
4784,2,5,1,17.0,3699000,Центральный,Гороховая ,32,Сенная площадь,297193896,Гороховая 32,30.320988,59.929439
4785,9,19,1,20.4,3690000,Красногвардейский,Полюстрово,27к1,,292390889,Полюстрово 27к1,30.40234,59.973131
4786,22,23,1,20.2,3748000,Красногвардейский, Пейзажная,20,Девяткино,296395763,Пейзажная 20,30.47911,60.016618
4787,9,26,-1,13.24,3700000,Московский, Орджоникидзе,44,Звездная,297051641,Орджоникидзе 44,30.344731,59.845808
4788,6,22,-1,19.5,3700000,Выборгский,проезд Толубеевский,8к2,Парнас,298678147,проезд Толубеевский 8к2,30.342925,60.071461
4789,16,18,1,20.6,3750000,Красногвардейский,Полюстрово,27к2,Академическая,292565971,Полюстрово 27к2,30.40234,59.973131
4790,1,4,-1,21.9,3750000,Адмиралтейский,набережная Обводного Канала,142/16Б,Нарвская,294453489,набережная Обводного Канала 142/16Б,30.276594,59.908259
4791,21,24,1,24.3,3800000,Невский, Русановская,18к6,Обухово,299504832,Русановская 18к6,30.512267,59.868885
4792,15,24,1,20.7,3800000,Красногвардейский, Пейзажная,24к2,Гражданский проспект,296113075,Пейзажная 24к2,30.478373,60.017629
4793,3,18,1,19.7,3800000,Красногвардейский,Полюстрово,27к3,Гражданский проспект,297913344,Полюстрово 27к3,30.40234,59.973131
4794,5,18,1,20.0,3850000,Красногвардейский,Полюстрово,27к3,Гражданский проспект,293144046,Полюстрово 27к3,30.40234,59.973131
4795,1,5,1,13.1,3899999,Центральный, Чехова,9,Маяковская,299644293,Чехова 9,30.353166,59.937535
4796,3,12,1,29.0,3890000,Колпинский, Севастьянова,28к2,Рыбацкое,298736263,Севастьянова 28к2,30.328139,59.872317
4797,12,21,1,20.2,3850000,Красногвардейский,Полюстрово,12к1,Девяткино,287827148,Полюстрово 12к1,30.40234,59.973131
