,floor,floors_count,rooms_count,total_meters,price,district,street,house_number,underground,cian_id
4709,5,11,4,108.0,34020000,Приморский,Фермское шоссе,10,Удельная,296288436
4710,9,9,4,188.5,73326500,Петроградский,Петровский проспект,11к2,Крестовский остров,294546002
4711,2,6,4,108.6,19500000,Адмиралтейский,набережная Реки Фонтанки,126,Садовая,286430736
4712,3,3,4,99.4,20749744,Петродворцовый,Красносельское шоссе,22,Ленинский проспект,285685208
4713,5,9,4,73.9,11350000,Фрунзенский,Купчинская ,20К3,Дунайская,288960556
4714,2,7,4,141.59,55641600,Адмиралтейский,Малодетскосельский проспект,40,Фрунзенская,299648242
4715,5,5,4,75.0,12900000,Адмиралтейский, Володи Ермака,2,Садовая,287170370
4716,7,7,4,101.99,42269400,Адмиралтейский,Малодетскосельский проспект,40,Фрунзенская,299648240
4717,4,6,4,110.1,17700000,Центральный,Гангутская ,16,Чернышевская,299369314
4718,2,7,4,100.69,36382320,Адмиралтейский,Малодетскосельский проспект,40,Фрунзенская,299648238
4719,8,8,4,148.0,57000000,Петроградский, Большая Зеленина,34,Чкаловская,294266311
4720,1,8,4,183.7,66793320,Петроградский,Петровский проспект,11к3,Спортивная,294545895
4721,5,6,4,216.4,45900000,Петроградский,проспект Большой Петроградской стороны,13/4,Спортивная,291413268
4722,2,3,4,107.0,20974014,Петродворцовый,Красносельское шоссе,22,Ленинский проспект,285685146
4723,5,5,4,50.0,6390000,Кировский, Лени Голикова,10,Проспект Ветеранов,299109035
4724,14,14,4,118.23,32406843,Василеостровский,Гавань,,Приморская,294660555
4725,6,9,4,153.4,63000000,Василеостровский,проспект Средний Васильевского острова,85,Горный институт,292187974
4726,17,23,4,184.59,50669955,Московский,Гагаринское,,,286949891
4727,5,5,4,107.5,18900000,Московский, Севастьянова,5,Электросила,268147453
4728,2,7,4,190.6,68129017,Василеостровский,13-я Васильевского острова линия,50,Василеостровская,290200432
4729,1,3,4,111.7,12295000,Калининский, Академика Лебедева,20,Площадь Ленина,295734252
4730,16,23,4,110.5,19574243,Выборгский,дорога Ольгинская,,Парнас,298863909
4731,7,8,4,143.7,61900000,Петроградский,Каменноостровский проспект,64К2,Петроградская,293072667
4732,17,23,4,184.16,50551920,Московский,Гагаринское,,,286949997
4733,4,17,4,117.0,20000000,Красногвардейский, Коммуны,50,Проспект Большевиков,282211442
4734,8,8,4,149.38,134442000,Петроградский,набережная Реки Карповки,27,Петроградская,280459344
4735,1,3,4,84.7,10200000,Калининский,Бестужевская ,29,Ладожская,299334765
4736,3,17,4,105.86,25107285,Калининский,Финляндский,,,298151315
4737,5,5,4,77.5,14500000,Кировский, Швецова,10,Нарвская,292875116
4738,3,3,4,100.8,20125353,Петродворцовый,Красносельское шоссе,22,Автово,293828741
4739,12,14,4,87.0,22000000,Невский,Октябрьская набережная,34к2,Новочеркасская,283949328
4740,4,7,4,180.4,102579644,Петроградский,проезд Петровская коса,6к1,Крестовский остров,298657996
4741,9,9,4,73.5,11500000,Выборгский,Поэтический бульвар,5,Проспект Просвещения,296426270
4742,1,3,4,123.1,23774543,Петродворцовый,Красносельское шоссе,22,Ленинский проспект,285685242
4743,21,22,4,85.0,17700000,Приморский,Лыжный переулок,4к3,Беговая,291732092
4744,3,3,4,230.0,188600000,Петроградский,Санаторная аллея,3,Черная речка,244728468
4745,4,5,4,86.0,14200000,Кировский, Маринеско,1,Автово,270992717
4746,7,7,4,201.8,120373700,Петроградский,Петровский проспект,11к3,Спортивная,294545861
4747,3,6,4,85.2,17500000,Адмиралтейский,Подольская ,45,Технологический институт,291322758
4748,7,8,4,69.26,14127159,Курортный,,582,Парнас,292860798
4749,5,5,4,104.0,18500000,Центральный,Загородный проспект,9,Достоевская,293373912
4750,1,3,4,113.5,21920476,Петродворцовый,Красносельское шоссе,22,Проспект Ветеранов,285685210
4751,5,7,4,99.5,16000000,Центральный,9-я Советская ,39/24,Владимирская,293269387
4752,3,8,4,384.72,281331694,Петроградский,Петровский,,Чкаловская,295410530
4753,2,3,4,100.2,18500000,Петродворцовый,Красносельское шоссе,22,Автово,295157847
4754,14,14,4,107.2,27293120,Василеостровский,набережная Миклухо-Маклая,1к1,Горный институт,299550782
4755,5,9,4,73.0,10100000,Выборгский,Суздальский проспект,9,Проспект Просвещения,298048287
4756,3,9,4,144.2,44702000,Петроградский,Петровский проспект,11к3,Спортивная,294545925
4757,3,3,4,225.0,27000000,Курортный, Коробицына,2Т,Беговая,280798559
4758,8,9,4,173.68,67887536,Центральный,проспект Бакунина,,Площадь Восстания,293263912
4759,5,5,4,160.0,48000000,Петроградский, Ленина,8,Горьковская,293738865
4760,5,7,4,216.7,137459268,Петроградский,проезд Петровская коса,6к1,Крестовский остров,298657997
4761,1,4,4,72.0,16700000,Центральный,Фурштатская ,3,Чернышевская,297701760
4762,2,23,4,108.93,19277544,Приморский, Ивинская,1к1,Зенит,297361728
4763,4,5,4,49.1,7300000,Фрунзенский, Белы Куна,7К3,Международная,299247319
4764,5,8,4,386.13,362945018,Петроградский,Петровский,,Чкаловская,295410532
4765,25,25,4,110.0,30000000,Калининский, Брянцева,13к1,Гражданский проспект,295926570
4766,8,8,4,125.43,112887000,Петроградский,набережная Реки Карповки,27,Петроградская,280459354
4767,4,5,4,121.9,23300000,Василеостровский,17-я Васильевского острова линия,70/12,Василеостровская,294259195
4768,2,8,4,203.6,69834800,Петроградский,Петровский проспект,11к2,Крестовский остров,294546022
4769,5,5,4,102.0,25000000,Адмиралтейский, Декабристов,18,Садовая,295067905
4770,3,9,4,159.0,67734000,Петроградский,Петровский проспект,11к3,Спортивная,294545805
4771,5,6,4,83.4,10400000,Пушкинский, Ростовская,1,,292857915
4772,2,8,4,178.4,71360000,Петроградский,Петровский проспект,11к3,Спортивная,299324618
4773,6,7,4,115.8,19050000,Василеостровский,16-я Васильевского острова линия,35Б,Василеостровская,289529324
