author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
ФСК;developer;https://spb.cian.ru/sale/flat/295183612/;Санкт-Петербург;sale;flat;2;17;3;69.1;9407612;Невский;Невский;;;Зум на Неве ЖК
Петербургская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/292458490/;Санкт-Петербург;sale;flat;2;5;3;58.8;9000000;Центральный;8-я Советская ;23;Площадь Восстания;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298589063/;Санкт-Петербург;sale;flat;3;23;3;76.82;17300440;Невский;Невский;;Проспект Большевиков;Пульс Премьер ЖК
Виталий Огай;realtor;https://spb.cian.ru/sale/flat/292167327/;Санкт-Петербург;sale;flat;4;4;3;86.2;16600000;Петроградский;Мичуринская ;12;Горьковская;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298674266/;Санкт-Петербург;sale;flat;3;12;3;90.25;19400591;Приморский;Коломяги;;Проспект Просвещения;Бионика Заповедная
Мир квартир элит Крестовский;real_estate_agent;https://spb.cian.ru/sale/flat/294261417/;Санкт-Петербург;sale;flat;2;5;3;74.0;21900000;Петроградский;Большая Пушкарская ;38;Петроградская;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299403293/;Санкт-Петербург;sale;flat;2;12;3;77.4;17956800;Красногвардейский;Партизанская ;5Б;Ладожская;ЛСР. Большая Охта
Гранит Инвест;real_estate_agent;https://spb.cian.ru/sale/flat/291898483/;Санкт-Петербург;sale;flat;8;14;3;109.2;26972440;Василеостровский;набережная Реки Смоленки;35к1;Приморская;Айно
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/298641750/;Санкт-Петербург;sale;flat;2;12;3;77.24;17579436;Московский;Звёздное;;Звездная;Аквилон Ливз 2 ЖК
Century 21 Гарант;real_estate_agent;https://spb.cian.ru/sale/flat/295458726/;Санкт-Петербург;sale;flat;9;9;3;56.7;11350000;Московский;Новоизмайловский проспект;3;Электросила;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296336800/;Санкт-Петербург;sale;flat;6;12;3;83.5;18400268;Приморский;Коломяги;;Озерки;Прайм Приморский ЖК
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/294249466/;Санкт-Петербург;sale;flat;4;4;3;101.0;21000000;Адмиралтейский;Конногвардейский бульвар;6;Адмиралтейская;
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/298567718/;Санкт-Петербург;sale;flat;10;10;3;59.38;23158200;Выборгский; Курчатова;;Политехническая;iD Polytech
4ROOMS;real_estate_agent;https://spb.cian.ru/sale/flat/298923070/;Санкт-Петербург;sale;flat;5;10;3;60.0;11800000;Выборгский;Светлановский проспект;37;Площадь Мужества;
Унистрой;developer;https://spb.cian.ru/sale/flat/296825944/;Санкт-Петербург;sale;flat;4;5;3;89.93;17781000;Курортный;;;Беговая;Лисино
Century 21 Гарант;real_estate_agent;https://spb.cian.ru/sale/flat/295230667/;Санкт-Петербург;sale;flat;4;6;3;83.3;15790000;Центральный;Конная ;5/3Б;Площадь Александра Невского;
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298651113/;Санкт-Петербург;sale;flat;5;7;3;79.54;16956000;Приморский;шоссе Суздальское;18к3;Проспект Просвещения;Окла
Бекар;real_estate_agent;https://spb.cian.ru/sale/flat/284404150/;Санкт-Петербург;sale;flat;4;17;3;69.4;14000000;Приморский;Туристская ;6К3;Беговая;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299582452/;Санкт-Петербург;sale;flat;3;16;3;87.8;18450028;Приморский;аллея Арцеуловская;15;Комендантский проспект;Чистое небо
Первое Агентство Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/297727619/;Санкт-Петербург;sale;flat;3;4;3;67.6;12099900;Центральный;Лиговский проспект;110Б;Лиговский проспект;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/297694500/;Санкт-Петербург;sale;flat;2;5;3;85.5;15400559;Московский;Пулковское шоссе;73к8;Звездная;Зеленый квартал
МИР КВАРТИР;real_estate_agent;https://spb.cian.ru/sale/flat/298301227/;Санкт-Петербург;sale;flat;8;15;3;83.3;19039848;Московский; Типанова;32к2;Московская;
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/295852628/;Санкт-Петербург;sale;flat;4;5;3;77.04;13690008;Московский;Пулковский меридиан;;Звездная;Плюс Пулковский ЖК
М16;real_estate_agent;https://spb.cian.ru/sale/flat/292743076/;Санкт-Петербург;sale;flat;2;3;3;79.6;18399000;Василеостровский;8-я Васильевского острова линия;19;Василеостровская;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298634647/;Санкт-Петербург;sale;flat;2;5;3;109.33;18900205;Московский;Пулковское шоссе;95к3;Звездная;Парадный ансамбль
FisherGroup;real_estate_agent;https://spb.cian.ru/sale/flat/287542565/;Санкт-Петербург;sale;flat;3;4;3;58.8;11500000;Адмиралтейский;Спасский переулок;7;Садовая;
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298649330/;Санкт-Петербург;sale;flat;4;5;3;60.07;10860420;Колпинский;проезд Понтонный;6;Рыбацкое;Юттери
House Estate;real_estate_agent;https://spb.cian.ru/sale/flat/297749818/;Санкт-Петербург;sale;flat;8;9;3;81.3;12000000;Василеостровский;Гаванская ;49К2;Приморская;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296006331/;Санкт-Петербург;sale;flat;1;4;3;75.56;14400111;Пушкинский;;;Купчино;Универ Сити ЖК
Мир Квартир Элит;real_estate_agent;https://spb.cian.ru/sale/flat/298979138/;Санкт-Петербург;sale;flat;3;6;3;86.2;21500000;Петроградский; Ленина;12/36;Петроградская;
Стоун;developer;https://spb.cian.ru/sale/flat/294086739/;Санкт-Петербург;sale;flat;3;10;3;70.65;8230400;Пушкинский;;;Шушары;Полет ЖК
МАКРОМИР НЕДВИЖИМОСТЬ;real_estate_agent;https://spb.cian.ru/sale/flat/297772585/;Санкт-Петербург;sale;flat;1;2;3;73.3;9999000;Фрунзенский;Андреевская ;5;Волковская;
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/296121988/;Санкт-Петербург;sale;flat;3;4;3;82.57;14614890;Пушкинский;;;Купчино;Образцовый квартал 14 ЖК
Первое Красносельское;real_estate_agent;https://spb.cian.ru/sale/flat/298456058/;Санкт-Петербург;sale;flat;10;14;3;66.3;7600000;Красносельский;Нарвская ;2;Проспект Ветеранов;
КВС;developer;https://spb.cian.ru/sale/flat/294621744/;Санкт-Петербург;sale;flat;13;17;3;78.73;18920592;Калининский;Финляндский;;;Квартал бизнес-класса Б15
Владис Центральный;real_estate_agent;https://spb.cian.ru/sale/flat/298749417/;Санкт-Петербург;sale;flat;3;5;3;60.0;8600000;Кировский;бульвар Новаторов;4;Ленинский проспект;
КВС;developer;https://spb.cian.ru/sale/flat/294621541/;Санкт-Петербург;sale;flat;7;17;3;88.48;21588320;Калининский;Финляндский;;;Квартал бизнес-класса Б15
Жилфонд - Калининский;real_estate_agent;https://spb.cian.ru/sale/flat/299184020/;Санкт-Петербург;sale;flat;2;5;3;73.1;11000000;Невский;проспект Обуховской обороны;107;Елизаровская;
КВС;developer;https://spb.cian.ru/sale/flat/294621568/;Санкт-Петербург;sale;flat;3;17;3;85.25;20796510;Калининский;Финляндский;;;Квартал бизнес-класса Б15
РУСЛЕКС;real_estate_agent;https://spb.cian.ru/sale/flat/296776308/;Санкт-Петербург;sale;flat;4;6;3;138.0;29000000;Адмиралтейский;набережная Канала Грибоедова;170;Садовая;
LEGENDA Intelligent Development;developer;https://spb.cian.ru/sale/flat/299465525/;Санкт-Петербург;sale;flat;5;12;3;97.45;31222980;Выборгский;Сампсониевское;;Выборгская;Сампсониевский 32
Мир квартир элит Крестовский;real_estate_agent;https://spb.cian.ru/sale/flat/290251514/;Санкт-Петербург;sale;flat;4;6;3;95.3;27000000;Центральный;Конная ;8;Площадь Восстания;
