author;author_type;url;location;deal_type;accommodation_type;floor;floors_count;rooms_count;total_meters;price;district;street;house_number;underground;residential_complex
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299364723/;Санкт-Петербург;sale;flat;3;25;2;39.8;6567000;Красногвардейский;Полюстрово;;Академическая;Цветной Город
ТВОЁ ПРОСТРАНСТВО;real_estate_agent;https://spb.cian.ru/sale/flat/299032311/;Санкт-Петербург;sale;flat;14;17;2;75.1;17500000;Василеостровский; Нахимова;20;Приморская;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299044084/;Санкт-Петербург;sale;flat;2;4;2;50.95;11500306;Петродворцовый;;;Автово;Дворцовый фасад ЖК
4ROOMS;real_estate_agent;https://spb.cian.ru/sale/flat/298437263/;Санкт-Петербург;sale;flat;4;4;2;40.0;11500000;Петроградский;Резная ;15/4;Чкаловская;
Альфа Фаберже;developer;https://spb.cian.ru/sale/flat/280459404/;Санкт-Петербург;sale;flat;3;8;2;70.7;31108000;Петроградский;набережная Реки Карповки;27;Петроградская;Клубный дом MELTZER HALL
Golden Home;real_estate_agent;https://spb.cian.ru/sale/flat/294693733/;Санкт-Петербург;sale;flat;6;16;2;56.0;11290000;Красносельский;Ленинский проспект;92К3;Проспект Ветеранов;
Терминал-Ресурс;developer;https://spb.cian.ru/sale/flat/297580461/;Санкт-Петербург;sale;flat;2;4;2;50.52;8891520;Пушкинский;;;Купчино;Образцовый квартал 14 ЖК
ПетербургНедвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/295535186/;Санкт-Петербург;sale;flat;2;9;2;43.8;6300000;Кировский; Генерала Симоняка;7;Проспект Ветеранов;
ФСК;developer;https://spb.cian.ru/sale/flat/295182750/;Санкт-Петербург;sale;flat;2;14;2;54.78;7445741;Невский;Невский;;;Зум на Неве ЖК
Северо-Западный Региональный Центр Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/296593315/;Санкт-Петербург;sale;flat;6;6;2;41.8;7200000;Кировский;Автовская ;19;Автово;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/299394189/;Санкт-Петербург;sale;flat;5;21;2;50.81;12650343;Невский;Невский;;Проспект Большевиков;Пульс Премьер ЖК
Городской департамент недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/297731190/;Санкт-Петербург;sale;flat;14;25;2;53.0;8200000;Пушкинский;переулок Вилеровский;6;Звездная;Юнион
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/298861166/;Санкт-Петербург;sale;flat;5;12;2;49.2;10750249;Приморский;Коломяги;;Проспект Просвещения;Бионика Заповедная
Garnet;real_estate_agent;https://spb.cian.ru/sale/flat/297325182/;Санкт-Петербург;sale;flat;2;7;2;81.5;15950000;Курортный; Воскова;12;Беговая;Водолей 2
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299403393/;Санкт-Петербург;sale;flat;2;12;2;54.3;13575000;Красногвардейский;Партизанская ;5Б;Ладожская;ЛСР. Большая Охта
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/298806104/;Санкт-Петербург;sale;flat;11;17;2;65.8;9790000;Красносельский;Ленинский проспект;53к1;Ленинский проспект;
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/296181329/;Санкт-Петербург;sale;flat;2;23;2;47.43;11383200;Красносельский;Юго-Запад;;Автово;Морская миля ЖК
Active Group - Арендафон. Штаб Квартир;real_estate_agent;https://spb.cian.ru/sale/flat/297949275/;Санкт-Петербург;sale;flat;3;4;2;71.0;26900000;Адмиралтейский; Декабристов;17;Спасская;
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/298641844/;Санкт-Петербург;sale;flat;3;12;2;54.38;12776978;Московский;Звёздное;;Звездная;Аквилон Ливз 2 ЖК
ID 82651987;realtor;https://spb.cian.ru/sale/flat/297235392/;Санкт-Петербург;sale;flat;4;5;2;83.2;22600000;Центральный;Малая Морская ;7;Адмиралтейская;
Группа Аквилон;developer;https://spb.cian.ru/sale/flat/294872661/;Санкт-Петербург;sale;flat;6;13;2;48.35;8306849;Пушкинский;;;Купчино;Аквилон All In 3.0
Северо-Западный Региональный Центр Недвижимости;real_estate_agent;https://spb.cian.ru/sale/flat/295972798/;Санкт-Петербург;sale;flat;1;9;2;45.1;6490000;Кировский; Генерала Симоняка;17;Проспект Ветеранов;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/295347897/;Санкт-Петербург;sale;flat;2;12;2;53.62;12700031;Приморский;Коломяги;;Озерки;Прайм Приморский ЖК
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/292879702/;Санкт-Петербург;sale;flat;7;10;2;57.8;8997000;Кировский; Стойкости;13К2;Проспект Ветеранов;
Euroinvest Development;developer;https://spb.cian.ru/sale/flat/298511448/;Санкт-Петербург;sale;flat;4;10;2;34.75;10425000;Выборгский; Курчатова;;Политехническая;iD Polytech
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/298273587/;Санкт-Петербург;sale;flat;4;10;2;73.3;15800000;Невский; Подвойского;13к2;Улица Дыбенко;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296780056/;Санкт-Петербург;sale;flat;4;12;2;50.14;13700303;Московский;Новоизмайловское;;;Титул в Московском
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/293276247/;Санкт-Петербург;sale;flat;1;5;2;55.4;10990000;Приморский;Торжковская ;2К3;Черная речка;
Унистрой;developer;https://spb.cian.ru/sale/flat/296825895/;Санкт-Петербург;sale;flat;2;5;2;47.19;10339000;Курортный;;;Беговая;Лисино
Невский простор;real_estate_agent;https://spb.cian.ru/sale/flat/298041399/;Санкт-Петербург;sale;flat;6;9;2;50.8;8150000;Красногвардейский; Петра Смородина;20;Ладожская;
Ленстройтрест;developer;https://spb.cian.ru/sale/flat/298651126/;Санкт-Петербург;sale;flat;2;7;2;62.26;12790410;Приморский;шоссе Суздальское;18к3;Проспект Просвещения;Окла
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/291396724/;Санкт-Петербург;sale;flat;2;15;2;73.5;25000000;Московский;Заозерная ;3к2;Фрунзенская;Time Дом у Московского
К-25;developer;https://spb.cian.ru/sale/flat/294913946/;Санкт-Петербург;sale;flat;6;12;2;38.51;9627500;Приморский;м. Комендантский проспект;;Комендантский проспект;YE'S Primorsky Комплекс Апартаментов
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/297115564/;Санкт-Петербург;sale;flat;20;25;2;65.3;14200000;Калининский; Богословская;4к3;Лесная;Калейдоскоп
ЛСР Санкт-Петербург;developer;https://spb.cian.ru/sale/flat/299550795/;Санкт-Петербург;sale;flat;11;21;2;44.26;8688238;Красногвардейский;м. Гражданский проспект;;Гражданский проспект;Ручьи ЖК
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/298743940/;Санкт-Петербург;sale;flat;9;9;2;44.6;7100000;Фрунзенский;Загребский бульвар;5К3;Проспект Славы;
Петербургская Строительная Компания;developer;https://spb.cian.ru/sale/flat/294033343/;Санкт-Петербург;sale;flat;2;5;2;45.13;8156669;Московский;Пулковский меридиан;;Звездная;Плюс Пулковский ЖК
Невский простор;real_estate_agent;https://spb.cian.ru/sale/flat/296437668/;Санкт-Петербург;sale;flat;9;9;2;45.1;7900000;Калининский;проспект Луначарского;106;Гражданский проспект;
Петербургская Недвижимость;representative_developer;https://spb.cian.ru/sale/flat/296336632/;Санкт-Петербург;sale;flat;4;5;2;51.22;10300418;Московский;Пулковское шоссе;103В;Звездная;Парадный ансамбль
Экотон;real_estate_agent;https://spb.cian.ru/sale/flat/297514992/;Санкт-Петербург;sale;flat;3;17;2;75.0;19900000;Фрунзенский;Бухарестская ;118к1;Дунайская;
Монолит;developer;https://spb.cian.ru/sale/flat/296835112/;Санкт-Петербург;sale;flat;2;15;2;52.6;9703130;Невский; Евдокима Огнева;3;Улица Дыбенко;WINGS апартаменты на Крыленко
Городская Недвижимость;real_estate_agent;https://spb.cian.ru/sale/flat/291868184/;Санкт-Петербург;sale;flat;10;26;2;76.6;16100000;Приморский;Коломяжский проспект;20;Пионерская;Богатырский 2
