floor,floors_count,rooms_count,total_meters,price,distance_to_subway,distance_to_center,district_rank
1,11,4,202.9,77600000,0.0004969811736658589,3673.0205801863285,1
9,9,4,479.0,78000000,0.0007178533602236965,5782.813532374472,4
2,9,4,220.4,78900000,0.0035279837958000584,4244.35409784033,1
5,7,4,146.0,80385000,0.0009276132935055327,3749.575306993095,2
4,7,4,175.0,81900000,0.0025375680889356714,2719.435388551773,2
5,6,4,180.0,84990000,0.000929960688708712,3677.7575208208427,2
2,6,4,138.4,85000000,0.0015294672293613488,2284.959700121106,2
11,12,4,163.4,85000000,0.000750303901846428,3695.8820957986236,1
3,5,4,149.8,85000000,0.0005038989619270249,4651.930177679333,2
3,5,4,149.8,85000000,0.0005038989619270249,4651.930177679333,2
3,5,4,149.0,85000000,0.0005038989619270249,4651.930177679333,2
4,8,4,137.9,89000000,0.0003031159154060083,4771.155201469466,2
7,7,4,212.4,88722774,0.0009688857226748248,2899.001829799266,1
3,6,4,200.0,95000000,0.001295404014643349,3973.8300714368984,1
10,10,4,216.5,95000000,0.0008244564828962379,2872.8615717688986,1
4,9,4,143.9,96000000,0.006388272754761097,4619.6920389545385,1
9,13,4,147.6,96600000,0.0007178598224041067,3461.327499486661,1
10,10,4,176.7,99000000,0.0005480700515330452,4409.175466634668,2
2,7,4,203.0,99000000,0.012322870052150468,4439.673837499486,1
5,8,4,152.0,100000000,0.0004891638774810748,4711.363240172381,2
3,8,4,145.3,105000000,0.0005349521078156566,3936.967246828763,2
4,7,4,172.0,109000000,0.01724827538520999,2737.4649955779128,1
5,6,4,200.0,110000000,0.0015294672293613488,2284.959700121106,2
2,6,4,200.0,113000000,0.0014987729156822214,4300.712229066798,1
3,9,4,181.1,120000000,0.00775788112059562,4394.734129035753,1
9,9,4,450.0,119900000,0.0011864372277225084,2728.6599704227347,1
8,12,4,280.0,125500000,0.0005499837701337888,3461.327499486661,1
2,8,4,187.0,128980000,0.006388272754761097,4619.6920389545385,1
6,6,4,238.0,135900000,0.0013032808098129304,2435.2987978062,1
7,7,4,237.3,139554200,0.0008001889571493832,4451.82331868231,1
7,7,4,237.4,144275400,0.0008001889571493832,4451.82331868231,1
4,7,4,215.2,150000000,0.0004891638774810748,4711.363240172381,2
7,10,4,162.6,160000000,0.0009622054747303848,3564.606901672357,1
8,9,4,156.0,170000000,0.0010960334586016364,3229.846786518408,1
3,7,4,209.1,178000000,0.0009622054747303848,3564.606901672357,1
7,7,4,163.7,180000000,0.0009809401982689178,3913.909111700432,2
2,7,4,244.2,179000000,0.0044200018531996045,4489.311332482548,1
6,10,4,170.6,185000000,0.0010283088340850663,3508.154730292333,2
12,12,4,243.0,190000000,0.0006555002175607424,4114.176818065168,2
4,10,4,228.0,197287399,0.000858927775029865,3564.606901672357,1
4,10,4,228.0,197287399,0.0009622054747303848,3564.606901672357,1
3,7,4,198.0,200000000,0.0008822638315002717,876.7299223861091,1
1,6,4,199.8,220000000,0.0003451713373519353,1668.9757503066862,1
4,9,4,185.0,230000000,0.0012000249922744523,2323.5883499707597,2
4,4,4,254.7,231000000,0.0011463100278875343,3806.8096443883423,1
4,4,4,257.4,231000000,0.0011463100278875343,3806.8096443883423,1
4,6,4,203.0,295000000,0.0042791139346944,538.4197838081402,2
7,7,4,240.7,349000000,0.001445500708667435,2366.369357880554,2
7,7,4,240.7,349000000,0.0012000249922744523,2323.5883499707597,2
3,5,-1,88.6,860000,0.002234421807066292,1966.2850887981474,1
6,7,4,192.7,260000000,0.0020251836259675498,4361.997278608112,1
4,5,-1,89.7,1880000,0.0009582535511958827,12929.475642306592,15
2,6,-1,73.7,2000000,0.0016681216839592027,2483.0221744265086,4
5,9,-1,86.0,2450000,0.0,27559.82918332137,16
5,5,-1,10.76,2500000,0.0009296500033526369,2542.84448601126,4
4,5,-1,73.8,3500000,0.0,21110.791289460998,7
5,5,-1,120.0,3550000,0.0009087943431930744,3585.0043963437506,2
4,4,-1,107.0,3600000,0.002833063366311572,3526.0660486941006,14
8,9,-1,74.0,4800000,0.0007185673235517793,9882.654112824115,14
7,10,-1,86.0,5000000,0.0023314052137575546,8356.113957897851,14
3,3,-1,62.2,5100000,0.004131942502624023,3125.38869935864,2
3,5,4,64.0,5500000,0.0,33576.833906219064,11
2,5,4,59.3,5950000,0.0,26257.7752514478,16
5,5,4,49.0,6400000,0.00172253875138691,10294.627365684306,17
5,5,4,49.8,6400000,0.0014413661518456434,11068.184803480492,17
1,5,4,49.0,6450000,0.0014394520231588816,11442.583259566078,17
4,5,4,49.2,6500000,0.0008242594767576096,10710.407618797426,7
3,5,4,49.0,6500000,0.001324273027938509,10124.753521459736,17
3,5,4,49.5,6500000,0.0016356061590006472,10977.70438724873,17
3,5,4,49.0,6600000,0.0,15747.271153831902,13
5,5,4,51.6,6750000,0.0006791295165553096,9896.64155241942,7
5,6,4,47.9,6750000,0.0012552366389792411,8513.539875342074,17
3,5,4,49.1,6850000,0.001147132159167327,10438.12717594656,7
5,5,4,49.0,6950000,0.00046098579043848053,10288.826265165037,7
1,5,4,49.1,6999000,0.00413651320393235,11435.195494503032,17
4,5,4,49.1,6990000,0.0011239732999124552,11122.567997105343,17
3,5,4,49.0,7000000,0.0011412956934902737,11648.751077084507,17
1,5,4,48.9,7000000,0.001620170100791058,11105.742071517814,17
3,5,4,48.6,7000000,0.00413651320393235,11435.195494503032,17
1,5,4,49.0,7000000,0.0015055118159509402,12206.072135903683,17
3,5,4,49.0,7199000,0.001620170100791058,11105.742071517814,17
2,5,4,49.0,7200000,0.0012981126943041558,11296.32722708897,17
1,5,4,49.0,7350000,0.0008772792620128108,8400.910877072089,14
1,5,4,48.6,7499000,0.0012754258790080443,11167.856427093988,17
3,9,4,68.0,7490000,0.0,27851.172822601613,13
2,5,4,58.7,7500000,0.0013028216875097536,8286.849078537698,17
2,5,4,49.4,7500000,0.00044512250949580855,13548.13622824715,17
4,5,4,60.2,7500000,0.0010763116751051178,12344.674567829868,17
3,5,4,49.1,7500000,0.0016306013760179847,11545.780331909897,17
4,5,4,49.0,7500000,0.0023959789354711,9067.334983519764,14
4,5,4,62.0,7500000,0.0,25807.707873270014,13
5,9,4,74.0,7500000,0.0,27559.82918332137,16
4,10,4,73.0,7600000,0.0,19770.81717950233,13
2,5,4,49.3,7600000,0.0013553885778925946,10231.64964193141,17
5,5,4,48.9,7600000,0.0,15655.629442351606,13
1,5,4,48.5,7650000,0.0,15634.312550699275,13
3,5,4,49.9,7700000,0.0023182312271079314,11573.088588772107,17
5,5,4,60.2,7849999,0.001745294735744115,10587.627816634456,17
4,5,4,49.0,7800000,0.0009170500627342834,11539.216739885871,17
4,5,4,59.5,7850000,0.0005915419837347412,11801.83578802116,17
3,5,4,49.0,7900000,0.0013493726682316475,8586.458007461688,17
3,5,4,49.0,8000000,0.00482866223478691,10354.637297005007,17
9,9,4,79.8,8000000,0.0,27012.08265084478,16
5,5,4,48.1,8000000,0.0,15634.312550699275,13
2,5,4,97.6,8200000,0.0,21202.60297811823,13
2,5,4,59.8,8200000,0.0005068649799701801,13313.185470556158,17
2,5,4,49.2,8290000,0.0009946075958164313,11750.83254813254,17
3,5,4,60.0,8300000,0.0010270902374781025,11691.122214967785,17
1,2,4,54.2,8500000,0.0,10777.382746130494,10
2,5,4,49.4,8500000,0.0017931091056268321,8745.80823748242,14
2,5,4,58.8,8500000,0.0025575585874325745,10003.354999629211,17
2,9,4,62.4,8600000,0.0007445327837300944,10844.9304109918,15
5,5,4,59.1,8599999,0.0,11425.942670489656,17
1,9,4,73.5,8600000,0.0005858712622240953,10637.022914054336,6
7,9,4,71.5,8700000,0.0,26925.23064925352,16
8,9,4,91.9,8800000,0.0,24211.743346030977,16
3,9,4,78.4,8900000,0.0,26572.568454018696,16
4,5,4,59.3,9000000,0.0038430885853579714,10570.627941785877,17
1,9,4,72.7,9000000,0.00032753833231638176,10080.677914553246,10
2,2,4,81.6,9000000,0.0,26048.383605232728,11
1,9,4,76.0,9000000,0.0006115770150476426,10370.344532426694,15
1,9,4,76.0,9000000,0.0002962571676026439,9481.059245149836,10
1,9,4,72.2,9150000,0.00026426510536034303,10300.809957999894,10
1,9,4,74.2,9150000,0.0015101014809577983,9405.696013354003,14
6,6,4,74.8,9400000,0.0,21955.576495381472,18
3,5,4,60.3,9450000,0.0014883255058237086,9937.607184911385,14
1,12,4,84.0,9499999,0.0,15096.284343192792,13
7,9,4,97.4,9500000,0.0,28304.55689247634,13
4,5,4,59.3,9500000,0.0010948414646109637,11588.012890342803,17
2,9,4,73.3,9500000,0.00047497999528281335,10084.839422355988,8
4,14,4,78.0,9500000,0.0,8400.570673532635,10
5,8,-1,107.0,9600000,0.001155465451820089,3610.7024972155764,1
6,9,4,74.5,9700000,0.000864499433781766,10029.376897174927,15
1,4,4,91.3,9700000,0.0,26362.697752087686,16
8,10,4,87.5,9800000,0.0,12684.783481619159,10
9,9,4,64.4,9800000,0.0005741477527136059,9788.492324241784,14
1,10,4,80.8,9800000,0.000315424163145002,12567.557561595715,17
3,5,4,59.5,9800000,0.0032191881873121133,10387.321064929516,14
4,5,4,85.6,9990000,0.0010007899574617579,12929.475642306592,15
1,9,4,73.6,9990000,0.00025460301269159,10222.077704759864,10
4,9,4,73.0,10000000,0.001434242293130375,8061.692119786112,9
1,14,4,75.0,10000000,0.0,10361.703357491668,10
1,5,4,90.0,10200000,0.0005342283332222214,9068.623946659536,7
7,9,4,72.0,10200000,0.0002933096698072386,13976.890807548318,6
1,9,4,75.7,10165000,0.0006750220127001938,12763.463482449513,6
1,9,4,75.7,10250000,0.0006750220127001938,12763.463482449513,6
5,9,4,73.3,10250000,0.0007622331413805795,13913.699541646138,6
7,9,4,73.2,10300000,0.0002491571896820703,10321.638755886863,10
12,14,4,74.6,10299999,0.0009207940176497438,12753.747523287395,6
2,9,4,73.6,10250000,0.0005770913339926463,9922.198780878534,8
1,10,4,86.8,10400000,0.0,19197.152500990596,13
8,10,4,86.4,10399999,0.0,27923.663589812968,13
7,9,4,74.1,10480000,0.0008286796450511072,10200.071066321289,6
7,9,4,75.0,10500000,0.0017696884954661837,11724.912997103613,6
9,9,4,74.2,10450000,0.0009409135939319896,12380.857986101117,6
5,5,4,48.6,10500000,0.0029020254572751417,10527.537376824344,17
6,10,4,73.4,10500000,0.0008435949011226614,9442.794295154019,14
3,6,-1,96.0,10500000,0.006565749842610255,10309.176667150827,15
3,9,4,64.0,10590000,0.0033484676360805194,8710.270565326171,14
1,9,4,78.51,10600000,0.0007621188056008075,8300.15694143633,14
3,9,4,74.0,10700000,0.0008257006700442817,10962.33343883866,6
1,9,4,88.6,10700000,0.0,27535.308815672375,16
9,14,4,75.0,10700000,0.0,14605.076872035155,13
6,14,4,74.0,10800000,0.0009997704155347703,12636.23709022344,6
1,9,4,78.1,10999999,0.000736230864251203,11565.87278803246,6
3,6,4,75.5,10980000,0.003931826808802985,4692.958085412356,3
10,14,4,74.8,10999000,0.0011909264062414553,16621.00655245826,15
5,9,4,73.3,10990000,0.0002167993714415152,10532.099014711654,10
6,9,4,75.1,11000000,0.003407160880205937,9040.724266661255,15
5,11,4,73.1,11000000,0.0018006881618264207,12391.652083251676,7
6,9,4,76.7,11000000,0.0007979976603593453,11904.691169120659,6
4,10,4,72.2,11000000,0.0007872275829581431,12464.739367112192,7
5,9,4,77.2,11090000,0.0007210426821283182,9566.660203267596,15
8,9,4,76.4,11100000,0.0031416550600670847,8688.62072144777,14
8,9,4,77.5,11200000,0.0012939559217185143,10809.612580783234,15
3,9,4,72.9,11300000,0.0007865581322336966,10457.063809848341,15
7,7,4,74.0,11300000,0.001382860698246465,3429.801922708482,3
1,10,4,89.2,11500000,0.00034148299333564523,10746.467048133694,13
8,10,4,73.4,11500000,0.000830522655336839,8228.849383040384,9
6,25,4,108.0,11500000,0.0004730230058844114,14820.628191315078,18
8,9,4,74.0,11500000,0.0008257006700442817,10962.33343883866,6
9,9,4,73.0,11500000,0.0009069808741208032,11569.717139394843,6
5,9,4,79.7,11500000,0.0007611165618260269,10188.322488771963,15
5,7,4,73.0,11500000,0.0,31250.280438378835,12
24,27,4,90.7,11650000,0.0012118628549632822,14428.167988401361,6
9,9,4,73.4,11750000,0.0009845949878291333,12648.371573332153,14
3,14,4,82.7,11890000,0.0,26892.37078726857,11
2,11,4,93.9,11990000,0.0,22757.142736821595,18
12,14,4,74.1,11999998,0.0013551396477662582,16470.794101302447,15
9,10,4,88.0,11900000,0.0,4295.9037797657365,16
2,9,4,73.4,11900000,0.0005523623701821953,10777.658644234136,6
7,18,4,92.9,12000000,0.0006000159099681303,12873.016661490987,10
6,6,4,59.7,12000000,0.0018059388372612638,2133.6967865010647,1
4,7,4,98.4,12000000,0.0030342753229319216,2034.8641627737366,4
1,10,4,90.0,12000000,0.000951459899704268,9026.264672562556,9
2,14,4,74.2,12000000,0.0003719991547069351,10825.843718388523,13
6,14,4,74.6,12000000,0.00025475591390013754,8438.22610605035,10
6,7,4,90.2,12299999,0.0010536574913981194,2611.972350163371,4
5,5,4,69.2,12300000,0.0009707492497321987,3654.0114348488737,2
9,10,4,87.7,12250000,0.0003078722316820356,11023.078793080509,9
2,5,4,108.8,12498000,0.0014724192924668487,7819.481223209119,15
12,14,4,75.0,12500000,0.0011909264062414553,16621.00655245826,15
6,7,4,92.0,12500000,0.0010536574913981194,2611.972350163371,4
14,14,4,71.3,12500000,0.0,15565.713612676038,13
3,4,4,97.8,12500000,0.0,17756.850191479694,16
9,18,4,69.9,12500000,0.0,15498.264331662738,13
1,9,4,80.7,12500000,0.0017103796607979658,13084.346550092085,14
6,10,4,100.9,12699000,0.0,18842.763874870983,6
3,14,4,75.0,12690000,0.0009931418112402565,8907.97298182467,15
5,5,4,83.0,12800000,0.002886145294600513,3218.212160739271,2
2,9,4,74.1,12900000,0.0009340173664469701,13176.769300783408,6
4,4,4,81.5,12900000,0.0,26489.525591041478,18
7,18,4,93.3,12990000,0.0006000159099681303,12873.016661490987,10
3,4,4,80.0,12950000,0.002255903897512653,3892.466265386225,2
10,18,4,95.5,12900000,0.000562982683626816,12923.305993098335,10
9,9,4,82.1,12990000,0.0,13957.320636500148,13
6,9,4,89.3,12900000,0.0,15417.409131138218,13
7,9,4,77.7,13000000,0.0008697005085447916,10218.357960779304,8
1,10,4,73.3,13000000,0.000479552259022916,10171.750171687983,8
2,3,4,110.0,13000000,0.0,24859.915392268715,13
5,5,-1,100.0,13000000,0.0013654254077868195,2446.3283946427964,4
9,10,4,78.2,13200000,0.0006415855164355901,12088.887389551532,6
4,9,4,82.6,13300000,0.00023398620349643004,13957.320636500148,13
5,7,4,76.8,13500000,0.0018236791550767834,2159.6612472471306,3
1,9,4,77.7,13500000,0.0020653930140936056,9817.462644733343,15
1,10,4,88.0,13500000,0.0003603140287059766,10602.169050297745,9
6,6,4,89.0,13500000,0.0024416705991537084,3519.4348025656063,3
6,6,4,86.2,13500000,0.0018072102898172922,3089.3199584597364,1
6,9,4,94.0,13500000,0.00466066666342014,12130.377940889844,6
2,7,4,86.0,13500000,0.0014043016229943498,3099.9038534155366,1
4,6,4,81.4,13600000,0.00030303351524249106,3526.5323365685235,3
4,7,4,104.3,13600000,0.0035158835355740864,8609.85831729279,17
8,9,4,73.0,13650000,0.001434242293130375,8061.692119786112,9
2,9,4,81.1,13760000,0.0014030177156929297,5050.901982756264,4
3,6,4,65.1,13700000,0.001857848237688488,2441.9350319310233,1
1,8,4,83.4,13700000,0.0009232997082554684,9225.890154839368,7
7,8,4,79.8,13700000,0.0033193853053753012,2831.492782671638,2
4,5,4,75.6,13700000,0.0015304489674532681,6147.886552249068,7
5,6,4,73.4,13800000,0.003438928501011145,2450.0143548505325,2
2,10,4,81.0,13900000,0.0014030177156929297,5050.901982756264,4
13,16,4,93.3,13800000,0.0,6146.635440363442,10
4,12,4,95.3,14000000,0.0010026436806447007,16295.760382748625,15
2,4,4,77.3,14000000,0.0,15667.595385551502,5
4,5,4,98.0,13950000,0.002840185829049922,2015.3465742283342,4
2,3,4,85.3,14000000,0.002123223534405355,11874.877772328568,17
2,4,4,77.2,14000000,0.0018116447474394457,3148.769183161439,2
8,9,4,74.8,14000000,0.0008435949011226614,9442.794295154019,14
1,10,4,75.9,13995000,0.0010903384773252693,12577.883988482543,8
3,10,4,86.1,14000000,0.00047073661321565417,10007.148842277667,9
3,6,4,112.0,14000000,0.0,24840.41635264812,18
3,4,4,85.0,14200000,0.0,18595.016075974003,12
5,7,4,89.4,14100000,0.003931826808802985,4692.958085412356,3
5,5,4,93.1,14350000,0.0013693223001916644,2139.802345134126,1
8,18,4,93.7,14290000,0.0,12840.796249121604,10
3,5,4,99.8,14499000,0.0014779976456840414,4069.883696735373,14
2,5,4,75.2,14400000,0.002070383271478221,2890.816333061548,2
1,3,4,84.5,14400000,0.0013317528686060856,1388.4604572824874,4
1,17,4,85.3,14500000,0.0033104800243024114,8212.984887962179,9
2,12,4,95.6,14500000,0.001020980453062857,15385.011379482423,15
5,5,4,119.0,14500000,0.002757440976487716,2823.811268002697,2
1,9,4,78.9,14499000,0.0006013394968851357,12383.600177649056,6
1,10,4,78.9,14499000,0.0006013394968851357,12383.600177649056,6
4,7,4,88.0,14799000,0.0032257402313091705,4212.154298781389,7
9,10,4,87.4,14700000,0.0016237352198423065,8624.062896414467,15
5,12,4,94.0,14700000,0.0017368655221205035,7466.253593604351,9
5,6,4,111.0,14900000,0.0008186198784551549,6037.617078137705,17
2,7,4,94.4,14850000,0.0003063905137877506,3494.8870440542005,3
7,18,4,107.2,14900000,0.0,12062.179015729305,7
2,5,4,80.0,15000000,0.000708843198433369,3162.3094375146916,2
1,5,4,90.5,15000000,0.0005162058054781518,9058.466744688849,7
5,5,4,116.0,15000000,0.0007505597721261032,3666.2268953224034,2
3,5,4,99.8,15000000,0.0014779976456840414,4069.883696735373,14
5,7,4,74.7,15000000,0.0003908434023934365,4250.514112946539,4
5,6,-1,136.3,15000000,0.0017804027713515225,2024.2016938083393,1
1,12,4,93.9,15200000,0.0017368655221205035,7466.253593604351,9
2,16,4,119.8,15100000,0.00020510891311232107,8682.447062602208,10
19,20,4,99.8,15250000,0.0,11247.722522119675,13
6,17,4,95.5,15300000,0.0,11723.606109069337,10
1,9,4,110.0,15499000,0.0,12090.802195200155,13
5,14,4,104.9,15500000,0.0,14850.66382275377,6
3,6,4,79.8,15499999,0.0011674771427641157,1610.82907435339,1
2,5,4,75.9,15560000,0.006263400059153964,1825.7881999150227,1
2,6,4,99.6,15500000,0.0021442351970102098,2889.7771686544875,2
3,12,4,96.2,15500000,0.0014614466585357246,8716.387739486327,9
1,6,4,73.4,15500000,0.0015665248144025642,2124.000929822359,3
3,4,4,74.3,15500000,0.001141919289826131,1306.8436829063105,4
1,5,4,84.2,15500000,0.0008874408522389449,3883.0844656369113,2
3,6,4,85.0,15700000,0.0038768886956942064,2809.371219415612,2
3,3,4,99.1,15690000,0.0003752683255455906,5898.216102810819,10
2,5,4,72.1,15600000,0.0015077111388200667,6157.975201580355,7
5,14,4,91.0,15600000,0.0010556990677869156,4711.80705933001,4
4,5,4,100.6,15700000,0.0014327303499696168,3773.2090435777627,2
4,6,4,101.2,15790000,0.0014498301866184178,3375.4688542553668,3
9,16,4,86.0,15850000,0.0005063906835718182,10330.164076413308,8
1,12,4,88.0,15850000,0.00044024572447915475,9234.446657602162,9
2,5,4,89.1,16000000,0.0,14550.130857519487,5
12,19,4,108.0,15900000,0.0004803692086113785,12062.179015729305,7
4,6,4,95.7,16000000,0.0004711908783109023,5213.328616330487,8
5,5,4,95.0,15990000,0.0012547353412125496,1884.4858568649793,1
3,6,4,111.6,16000000,0.0014967111456519024,2803.407170612371,1
3,4,4,95.9,16000000,0.001388896404569524,4100.306744120241,14
3,4,4,96.0,16000000,0.001388896404569524,4100.306744120241,14
4,7,4,109.5,15970000,0.001828002079307053,3170.3157604802427,3
4,4,4,81.2,16000000,0.0026360353190035355,2091.2954752143237,1
4,12,4,95.8,15990000,0.0010026436806447007,16295.760382748625,15
5,9,4,96.0,16000000,0.0014080111775511496,12401.887305554574,8
3,4,4,74.5,16000000,0.0016150875342225667,2672.2878693981897,1
1,12,4,95.3,16300000,0.0009357408745321965,16233.204851508262,15
5,6,4,85.9,16200000,0.0012930618514561414,2483.8351710093752,1
4,6,4,81.0,16350000,0.000767960442796994,4212.154298781389,7
2,5,4,100.6,16300000,0.0009778725972486482,5957.430051049311,17
15,16,4,105.5,16250000,0.0006568429311925659,7617.318096824889,15
3,5,4,90.1,16320000,0.0030735890693138804,9917.495168057763,15
2,5,4,92.8,16500000,0.0004933185634941931,5704.564051432617,10
7,10,4,74.6,16499999,0.0009736246026862832,9520.956845236296,15
2,4,4,74.0,16500000,0.0009158321842249851,2536.702013525728,4
9,19,4,113.4,16400000,0.0,11803.088386018626,13
5,5,4,98.0,16500000,0.0010871443215423379,6518.533707387722,17
2,6,4,113.0,16500000,0.0015979033293898647,3429.232682769588,3
5,6,4,80.6,16400000,0.0014724610851936132,1867.9129414471577,4
4,8,4,90.0,16480000,0.010361036178271313,5075.252070451515,6
3,7,4,84.3,16500000,0.0015665248144025642,2124.000929822359,3
3,5,4,94.1,16500000,0.0026902921831342477,8628.457227982624,6
2,3,4,100.1,16500000,0.001051262551194305,1217.4601198315363,3
2,4,4,83.0,16700000,0.0013984211540699935,3581.576270456108,2
7,7,4,84.2,16750000,0.0,3750.110461219057,2
1,5,4,100.5,16800000,0.00141622815619521,2759.4248385553606,1
2,6,4,89.9,16700000,0.001138155006400377,5152.395142236984,9
5,10,4,89.1,16700000,0.0030289100962034173,8038.6420192051555,9
2,4,4,76.5,16790000,0.0010180614898651,2918.3697313714574,1
2,4,4,83.0,16700000,0.0013984211540699935,3581.576270456108,2
2,6,4,98.1,16700000,0.003931826808802985,4692.958085412356,3
1,5,4,100.0,16750000,0.0024581194846994324,5278.768712560279,9
2,6,4,89.9,16900000,0.001138155006400377,5152.395142236984,9
6,6,4,109.1,16950000,0.003671741219093097,3141.5386765230824,2
3,5,4,90.6,17000000,0.002886145294600513,3218.212160739271,2
5,6,4,88.6,17000000,0.0029345091622735167,1722.3753541124306,4
4,6,4,90.4,17000000,0.001640572727866348,2157.483424620921,1
2,5,4,121.0,17300000,0.003556681877653113,2536.4922274268056,2
9,12,4,81.7,17300000,0.001142425076156625,5255.1682415418245,4
4,4,4,146.0,17250000,0.0003548193584350737,2987.0730901366474,3
9,25,4,105.1,17343000,0.0005360607951744609,11606.638588724754,6
2,5,4,112.9,17500000,0.0,28358.88045048562,16
4,4,3,78.0,16800000,0.0018703649121198252,5095.318204175805,9
4,5,4,81.4,17950000,0.000933108453872491,2726.947158676419,2
4,8,3,67.9,16300000,0.0012246950712290366,3287.5858422330207,2
2,8,1,32.9,5990000,0.0024590726802812416,2043.5517966694472,4
5,5,1,32.1,6965700,0.0014750942134710988,2031.4599046271317,4
13,14,1,25.85,9939999,0.0,6908.371857739092,10
4,5,-1,20.9,7294933,0.0042242401410705855,2063.3407990339447,4
5,5,1,20.0,5825500,0.0014750942134710988,2031.4599046271317,4
1,5,-1,25.3,7099344,0.0042242401410705855,2063.3407990339447,4
9,18,-1,35.58,9318402,0.00573409307627456,7004.55980333839,14
3,9,1,23.71,8909999,0.00024131935475818608,4386.753252758496,3
9,18,-1,35.38,9234180,0.00573409307627456,7004.55980333839,14
5,12,-1,22.8,8525376,0.0,45698.99600438173,5
2,6,-1,23.7,5273365,0.0013728242297818014,4326.790658366911,14
2,9,1,18.62,4973572,0.0,14219.929287195602,13
2,19,1,25.1,8400000,0.0015561615366635922,6574.416520169278,9
7,16,-1,24.4,8500000,0.0033362017085776813,5661.396611433766,7
8,18,-1,39.49,9880398,0.00573409307627456,7004.55980333839,14
8,18,-1,40.86,10076076,0.00573409307627456,7004.55980333839,14
6,8,1,28.1,10500000,0.0011254875375892395,4304.738370012683,6
3,4,1,28.98,4745000,0.003223893152721998,3004.158237055417,2
3,23,1,25.09,5206765,0.0,13805.204170430852,9
1,5,-1,18.7,3450000,0.001183125076323163,4171.599061522578,3
12,27,1,20.12,5030000,0.00026152698674096806,16044.327746041614,6
3,5,1,26.68,7050000,0.002415837371339145,2056.6873997463344,1
1,7,1,24.8,5250184,0.0,16374.336100202292,13
3,6,1,26.68,7040000,0.002478520400820307,2063.415238595443,1
2,4,1,30.0,7300000,0.0011693140298161553,2364.5909359888724,1
3,5,1,24.2,4994986,0.0,27929.454284763448,18
4,21,1,28.1,6990000,0.00024025612000818083,8057.476630819977,8
1,5,-1,32.0,8334033,0.004118136037232583,2034.2661137223627,4
7,10,1,28.41,13753281,0.0023737459827687245,5037.781360137036,9
6,14,1,26.0,8560000,0.0004852665188459701,3703.327704703221,4
3,11,-1,29.1,6690000,0.00508351860295716,5305.729883300576,7
5,15,-1,21.57,5095891,0.002088270244195842,6835.296791873763,10
2,5,1,20.0,4100000,0.0011776936786617317,2756.4416207485615,4
5,10,1,26.6,9576000,0.0008111979058960016,7911.875279368751,6
2,4,1,26.84,4950000,0.000738821910273551,1900.0262534106516,3
4,9,1,23.0,9177000,0.0005839236475528783,3372.3078697533624,1
2,6,1,29.7,7500000,0.0012820103190892612,1647.8838035629014,1
2,4,1,32.0,7600000,0.0011693140298161553,2364.5909359888724,1
2,4,1,20.0,4999000,0.0022988864419426097,2001.312377792492,3
3,10,1,24.5,8000132,0.0005857890412959522,7742.194844551407,6
2,5,-1,31.9,14838358,0.01086089478595681,1706.666919240915,3
2,17,1,50.5,14150226,0.0012372366690202644,9364.667145349973,15
1,5,1,29.01,4990000,0.0010961513439571443,2566.4413705927827,3
1,5,1,20.81,3720000,0.0008159463935724668,2566.4413705927827,3
2,14,1,22.6,7192450,0.0003710789876812801,6270.818078420478,14
1,5,1,32.61,5390000,0.0008159463935724668,2566.4413705927827,3
2,14,1,20.0,6616320,0.0003710789876812801,6270.818078420478,14
2,5,1,26.33,4685000,0.0004115065445321168,2655.414757972595,3
2,4,1,28.48,5900215,0.0,16840.845053024983,13
2,5,1,18.73,3355000,0.0004115065445321168,2655.414757972595,3
5,6,1,28.8,7290000,0.008920050407860768,2393.018917061455,3
2,2,1,11.0,3690000,0.0022229761402180305,3491.1816831574597,3
14,17,1,19.71,6218505,0.0002374534952760344,4178.483754247512,4
4,5,-1,35.2,9921008,0.004118136037232583,2034.2661137223627,4
4,5,-1,35.9,9618890,0.0042242401410705855,2063.3407990339447,4
13,25,1,24.25,8244091,0.0021572434903891925,6646.457521838213,9
3,5,1,31.0,7150000,0.0,26502.539502352614,18
1,5,-1,34.9,9302020,0.0042242401410705855,2063.3407990339447,4
3,13,1,27.1,6352219,0.0002545638473059476,11649.043416710198,9
4,4,-1,50.0,7295000,0.006943103253152223,2539.8058696116454,2
7,21,1,29.4,6000000,0.0003987030340293596,9567.53489441851,15
8,25,1,22.2,4907670,0.00029210135341679026,12914.3343796289,9
5,5,1,44.42,10950000,0.004158990912945211,1418.7590399904147,3
15,21,1,26.7,5450000,0.0,20433.736543442858,6
12,12,1,47.84,14208481,0.00026714932171682066,11593.562182676531,9
5,5,1,33.65,9590000,0.004158990912945211,1418.7590399904147,3
4,23,1,25.0,5463250,0.0,13945.265531297353,9
5,13,1,20.59,4293361,0.0,12436.029890540683,9
8,25,1,24.5,5100000,0.00026424373574233684,11866.174785561165,9
2,3,1,21.0,4100000,0.0006335306227391749,12141.714975439849,6
6,24,1,22.0,4800000,0.00027057327561463986,11644.812047084919,9
3,10,1,28.7,7690000,0.0005412642490769161,4346.71708911259,7
5,14,-1,24.55,5350000,0.0005923606645215771,6791.298160041463,10
1,8,1,21.3,2850000,0.0,20252.01623844251,6
5,8,1,24.8,4500000,0.0,16346.415669982676,13
10,13,1,23.93,4500000,0.0002545638473059476,11649.043416710198,9
